"model","impute","tag","setting","dataset","corpus","ml_algo","n","seed","timespan","cutoff","ppmi","method","TrainRsquared","TrainSpearman"
"norm","python","UnTagged","Agnostic","all","coha","elastic",211,1331,10,"10","PPMI","glmnet",0.358584233813629,0.607970172079845
"plus","python","UnTagged","Agnostic","all","coha","elastic",210,1331,10,"10","PPMI","glmnet",0.380376583603077,0.585235784313269
"norm","python","UnTagged","Agnostic","all","coha","elastic",211,1441,10,"10","PPMI","glmnet",0.418594898123522,0.652174181994477
"plus","python","UnTagged","Agnostic","all","coha","elastic",210,1441,10,"10","PPMI","glmnet",0.3828897235743,0.621489433677028
"norm","python","UnTagged","Agnostic","all","coha","elastic",211,1551,10,"10","PPMI","glmnet",0.377093292044664,0.606811461108884
"plus","python","UnTagged","Agnostic","all","coha","elastic",210,1551,10,"10","PPMI","glmnet",0.382433784053902,0.606519147969402
"norm","python","UnTagged","Agnostic","all","coha","elastic",211,1661,10,"10","PPMI","glmnet",0.409866955349542,0.609116259166328
"plus","python","UnTagged","Agnostic","all","coha","elastic",210,1661,10,"10","PPMI","glmnet",0.401670460026166,0.629082207636941
"norm","python","UnTagged","Agnostic","all","coha","elastic",211,1771,10,"10","PPMI","glmnet",0.406011032527854,0.629797821508222
"plus","python","UnTagged","Agnostic","all","coha","elastic",210,1771,10,"10","PPMI","glmnet",0.362319535697628,0.574882858217416
"norm","python","UnTagged","Agnostic","all","coha","elastic",211,1881,10,"10","PPMI","glmnet",0.416901352632043,0.652874524847473
"plus","python","UnTagged","Agnostic","all","coha","elastic",210,1881,10,"10","PPMI","glmnet",0.386766509510021,0.623533635426341
"norm","python","UnTagged","Agnostic","all","coha","elastic",211,1991,10,"10","PPMI","glmnet",0.436604072017913,0.632593427661532
"plus","python","UnTagged","Agnostic","all","coha","elastic",210,1991,10,"10","PPMI","glmnet",0.377961485398235,0.589879404608315
"norm","python","UnTagged","Agnostic","reddy","coha","elastic",89,1001,10,"50","PPMI","glmnet",0.541494005858539,0.694851349158578
"plus","python","UnTagged","Agnostic","reddy","coha","elastic",89,1001,10,"50","PPMI","glmnet",0.536106734117541,0.681237020158527
"norm","python","UnTagged","Agnostic","reddy","coha","elastic",89,1111,10,"50","PPMI","glmnet",0.491768087319637,0.582272727272727
"plus","python","UnTagged","Agnostic","reddy","coha","elastic",89,1111,10,"50","PPMI","glmnet",0.490551951385443,0.602727272727273
"norm","python","UnTagged","Agnostic","reddy","coha","elastic",89,1221,10,"50","PPMI","glmnet",0.573514463385191,0.70714509802508
"plus","python","UnTagged","Agnostic","reddy","coha","elastic",89,1221,10,"50","PPMI","glmnet",0.557779625936387,0.734345510482394
"norm","python","UnTagged","Agnostic","reddy","coha","elastic",89,1331,10,"50","PPMI","glmnet",0.493160276517265,0.632571837433799
"plus","python","UnTagged","Agnostic","reddy","coha","elastic",89,1331,10,"50","PPMI","glmnet",0.527790224098586,0.65019309223872
"norm","python","UnTagged","Agnostic","reddy","coha","elastic",89,1441,10,"50","PPMI","glmnet",0.528438679617617,0.658116883116883
"plus","python","UnTagged","Agnostic","reddy","coha","elastic",89,1441,10,"50","PPMI","glmnet",0.519608470096594,0.673203463203463
"norm","python","UnTagged","Agnostic","reddy","coha","elastic",89,1551,10,"50","PPMI","glmnet",0.512627314677437,0.683008159899285
"plus","python","UnTagged","Agnostic","reddy","coha","elastic",89,1551,10,"50","PPMI","glmnet",0.510054190929133,0.666371827827885
"norm","python","UnTagged","Agnostic","reddy","coha","elastic",89,1661,10,"50","PPMI","glmnet",0.461925921950807,0.705989939612442
"plus","python","UnTagged","Agnostic","reddy","coha","elastic",89,1661,10,"50","PPMI","glmnet",0.502583770959841,0.701430648034842
"norm","python","UnTagged","Agnostic","reddy","coha","elastic",89,1771,10,"50","PPMI","glmnet",0.515574287867245,0.682186147186147
"plus","python","UnTagged","Agnostic","reddy","coha","elastic",89,1771,10,"50","PPMI","glmnet",0.529447506552406,0.704458874458874
"norm","python","UnTagged","Agnostic","reddy","coha","elastic",89,1881,10,"50","PPMI","glmnet",0.538422510370544,0.692532467532468
"plus","python","UnTagged","Agnostic","reddy","coha","elastic",89,1881,10,"50","PPMI","glmnet",0.550327222376519,0.701450216450216
"norm","python","UnTagged","Agnostic","reddy","coha","elastic",89,1991,10,"50","PPMI","glmnet",0.46509072115789,0.648774558774559
"plus","python","UnTagged","Agnostic","reddy","coha","elastic",89,1991,10,"50","PPMI","glmnet",0.508907943424325,0.659498834498835
"norm","python","UnTagged","Agnostic","all","coha","elastic",211,1001,10,"50","PPMI","glmnet",0.36004514500462,0.552713154548378
"plus","python","UnTagged","Agnostic","all","coha","elastic",210,1001,10,"50","PPMI","glmnet",0.320007359410394,0.541492779926343
"norm","python","UnTagged","Agnostic","all","coha","elastic",211,1111,10,"50","PPMI","glmnet",0.311911381765766,0.531400026933432
"plus","python","UnTagged","Agnostic","all","coha","elastic",210,1111,10,"50","PPMI","glmnet",0.326815552099907,0.526734403257337
"norm","python","UnTagged","Agnostic","all","coha","elastic",211,1221,10,"50","PPMI","glmnet",0.33774397861205,0.565350267609621
"plus","python","UnTagged","Agnostic","all","coha","elastic",210,1221,10,"50","PPMI","glmnet",0.326819457190251,0.530056929304536
"norm","python","UnTagged","Agnostic","all","coha","elastic",211,1331,10,"50","PPMI","glmnet",0.304037951666947,0.57015077914516
"plus","python","UnTagged","Agnostic","all","coha","elastic",210,1331,10,"50","PPMI","glmnet",0.331966677784604,0.541075039231313
"norm","python","UnTagged","Agnostic","all","coha","elastic",211,1441,10,"50","PPMI","glmnet",0.357017363748134,0.597592343563167
"plus","python","UnTagged","Agnostic","all","coha","elastic",210,1441,10,"50","PPMI","glmnet",0.337559622700706,0.570447674699779
"norm","python","UnTagged","Agnostic","all","coha","elastic",211,1551,10,"50","PPMI","glmnet",0.340680898259352,0.53480466115449
"plus","python","UnTagged","Agnostic","all","coha","elastic",210,1551,10,"50","PPMI","glmnet",0.320662127939979,0.551673409310359
"norm","python","UnTagged","Agnostic","all","coha","elastic",211,1661,10,"50","PPMI","glmnet",0.322190169658694,0.57497876972007
"plus","python","UnTagged","Agnostic","all","coha","elastic",210,1661,10,"50","PPMI","glmnet",0.356901011302239,0.582910043174156
"norm","python","UnTagged","Agnostic","all","coha","elastic",211,1771,10,"50","PPMI","glmnet",0.325019000736514,0.56346630104646
"plus","python","UnTagged","Agnostic","all","coha","elastic",210,1771,10,"50","PPMI","glmnet",0.304901503189576,0.528213956201905
"norm","python","UnTagged","Agnostic","all","coha","elastic",211,1881,10,"50","PPMI","glmnet",0.335617207620638,0.565171613364825
"plus","python","UnTagged","Agnostic","all","coha","elastic",210,1881,10,"50","PPMI","glmnet",0.32184045266274,0.541996883216079
"norm","python","UnTagged","Agnostic","all","coha","elastic",211,1991,10,"50","PPMI","glmnet",0.377843154089154,0.588645822108339
"plus","python","UnTagged","Agnostic","all","coha","elastic",210,1991,10,"50","PPMI","glmnet",0.318545312291126,0.523323201229446
"norm","python","UnTagged","Agnostic","reddy","coha","elastic",89,1001,10,"100","PPMI","glmnet",0.53017073383155,0.771041568872894
"plus","python","UnTagged","Agnostic","reddy","coha","elastic",89,1001,10,"100","PPMI","glmnet",0.542794779949065,0.771041568872894
"norm","python","UnTagged","Agnostic","reddy","coha","elastic",89,1111,10,"100","PPMI","glmnet",0.489509295185683,0.61337968249405
"plus","python","UnTagged","Agnostic","reddy","coha","elastic",89,1111,10,"100","PPMI","glmnet",0.496922286297217,0.606316060559002
"norm","python","UnTagged","Agnostic","reddy","coha","elastic",89,1221,10,"100","PPMI","glmnet",0.549526859042758,0.725823664959972
"plus","python","UnTagged","Agnostic","reddy","coha","elastic",89,1221,10,"100","PPMI","glmnet",0.531273271541958,0.717234873757111
"norm","python","UnTagged","Agnostic","reddy","coha","elastic",89,1331,10,"100","PPMI","glmnet",0.533761890683975,0.654698025551684
