"model","impute","tag","setting","dataset","corpus","ml_algo","n","seed","timespan","cutoff","ppmi","method","TrainRsquared","TrainSpearman"
"plus","python","Tagged","Agnostic","all","coha","elastic",210,1001,20,"0","RAW","glmnet",0.317004953308263,0.575511560070655
"norm","python","Tagged","Agnostic","all","coha","elastic",211,1111,20,"0","RAW","glmnet",0.268965233295255,0.512069711159907
"plus","python","Tagged","Agnostic","all","coha","elastic",210,1111,20,"0","RAW","glmnet",0.311121942684143,0.552085226282452
"norm","python","Tagged","Agnostic","all","coha","elastic",211,1221,20,"0","RAW","glmnet",0.307410299879125,0.520375984908166
"plus","python","Tagged","Agnostic","all","coha","elastic",210,1221,20,"0","RAW","glmnet",0.287808507204104,0.506912444120652
"norm","python","Tagged","Agnostic","all","coha","elastic",211,1331,20,"0","RAW","glmnet",0.280764994637328,0.507568843017353
"plus","python","Tagged","Agnostic","all","coha","elastic",210,1331,20,"0","RAW","glmnet",0.288190474542491,0.502516813033002
"norm","python","Tagged","Agnostic","all","coha","elastic",211,1441,20,"0","RAW","glmnet",0.311401950460202,0.491600994113728
"plus","python","Tagged","Agnostic","all","coha","elastic",210,1441,20,"0","RAW","glmnet",0.288236540260684,0.509980435957939
"norm","python","Tagged","Agnostic","all","coha","elastic",211,1551,20,"0","RAW","glmnet",0.293883298212825,0.507637615342853
"plus","python","Tagged","Agnostic","all","coha","elastic",210,1551,20,"0","RAW","glmnet",0.298825233176604,0.546522708191514
"norm","python","Tagged","Agnostic","all","coha","elastic",211,1661,20,"0","RAW","glmnet",0.301315698144987,0.540123577503388
"plus","python","Tagged","Agnostic","all","coha","elastic",210,1661,20,"0","RAW","glmnet",0.312625622295525,0.561691028673017
"norm","python","Tagged","Agnostic","all","coha","elastic",211,1771,20,"0","RAW","glmnet",0.293749067907378,0.501512015208575
"plus","python","Tagged","Agnostic","all","coha","elastic",210,1771,20,"0","RAW","glmnet",0.294409177570303,0.532551460910787
"norm","python","Tagged","Agnostic","all","coha","elastic",211,1881,20,"0","RAW","glmnet",0.289635985983308,0.515531990134486
"plus","python","Tagged","Agnostic","all","coha","elastic",210,1881,20,"0","RAW","glmnet",0.305982861965124,0.550778496304856
"norm","python","Tagged","Agnostic","all","coha","elastic",211,1991,20,"0","RAW","glmnet",0.309361153130696,0.523686364032655
"plus","python","Tagged","Agnostic","all","coha","elastic",210,1991,20,"0","RAW","glmnet",0.271484297122696,0.510068928735285
"norm","python","Tagged","Agnostic","reddy","coha","elastic",89,1001,20,"10","RAW","glmnet",0.449689271709333,0.658906507892302
"plus","python","Tagged","Agnostic","reddy","coha","elastic",89,1001,20,"10","RAW","glmnet",0.479874483701302,0.65708832607412
"norm","python","Tagged","Agnostic","reddy","coha","elastic",89,1111,20,"10","RAW","glmnet",0.517589539215839,0.567965367965368
"plus","python","Tagged","Agnostic","reddy","coha","elastic",89,1111,20,"10","RAW","glmnet",0.418192256979823,0.554935064935065
"norm","python","Tagged","Agnostic","reddy","coha","elastic",89,1221,20,"10","RAW","glmnet",0.510100161398193,0.605043554006359
"plus","python","Tagged","Agnostic","reddy","coha","elastic",89,1221,20,"10","RAW","glmnet",0.472594590958707,0.603268662231467
"norm","python","Tagged","Agnostic","reddy","coha","elastic",89,1331,20,"10","RAW","glmnet",0.480893669394115,0.63747837182653
"plus","python","Tagged","Agnostic","reddy","coha","elastic",89,1331,20,"10","RAW","glmnet",0.490514997368342,0.678579072284975
"norm","python","Tagged","Agnostic","reddy","coha","elastic",89,1441,20,"10","RAW","glmnet",0.468957445456072,0.642943722943723
"plus","python","Tagged","Agnostic","reddy","coha","elastic",89,1441,20,"10","RAW","glmnet",0.468208383962307,0.622640692640693
"norm","python","Tagged","Agnostic","reddy","coha","elastic",89,1551,20,"10","RAW","glmnet",0.446340540275113,0.692338651341217
"plus","python","Tagged","Agnostic","reddy","coha","elastic",89,1551,20,"10","RAW","glmnet",0.464228183678753,0.692338651341217
"norm","python","Tagged","Agnostic","reddy","coha","elastic",89,1661,20,"10","RAW","glmnet",0.480925347696656,0.612414787469426
"plus","python","Tagged","Agnostic","reddy","coha","elastic",89,1661,20,"10","RAW","glmnet",0.431794694526196,0.605173786384483
"norm","python","Tagged","Agnostic","reddy","coha","elastic",89,1771,20,"10","RAW","glmnet",0.508788536277244,0.663203463203463
"plus","python","Tagged","Agnostic","reddy","coha","elastic",89,1771,20,"10","RAW","glmnet",0.452613755162731,0.660930735930736
"norm","python","Tagged","Agnostic","reddy","coha","elastic",89,1881,20,"10","RAW","glmnet",0.476973576059516,0.616839826839827
"plus","python","Tagged","Agnostic","reddy","coha","elastic",89,1881,20,"10","RAW","glmnet",0.451624706368101,0.621839826839827
"norm","python","Tagged","Agnostic","reddy","coha","elastic",89,1991,20,"10","RAW","glmnet",0.51983935048536,0.597177822177822
"plus","python","Tagged","Agnostic","reddy","coha","elastic",89,1991,20,"10","RAW","glmnet",0.423369588837773,0.576898101898102
"norm","python","Tagged","Agnostic","all","coha","elastic",211,1001,20,"10","RAW","glmnet",0.342092995137232,0.545986609842588
"plus","python","Tagged","Agnostic","all","coha","elastic",210,1001,20,"10","RAW","glmnet",0.360966660828366,0.593195976699802
"norm","python","Tagged","Agnostic","all","coha","elastic",211,1111,20,"10","RAW","glmnet",0.3220610914041,0.572804121640618
"plus","python","Tagged","Agnostic","all","coha","elastic",210,1111,20,"10","RAW","glmnet",0.352546757815077,0.576066464133359
"norm","python","Tagged","Agnostic","all","coha","elastic",211,1221,20,"10","RAW","glmnet",0.354541021455767,0.586595108268766
"plus","python","Tagged","Agnostic","all","coha","elastic",210,1221,20,"10","RAW","glmnet",0.333364902144106,0.559298055622849
"norm","python","Tagged","Agnostic","all","coha","elastic",211,1331,20,"10","RAW","glmnet",0.316688417070607,0.534387869592879
"plus","python","Tagged","Agnostic","all","coha","elastic",210,1331,20,"10","RAW","glmnet",0.323580091098994,0.537909546114365
"norm","python","Tagged","Agnostic","all","coha","elastic",211,1441,20,"10","RAW","glmnet",0.362713651262784,0.584674476492144
"plus","python","Tagged","Agnostic","all","coha","elastic",210,1441,20,"10","RAW","glmnet",0.333416278352836,0.557739899293129
"norm","python","Tagged","Agnostic","all","coha","elastic",211,1551,20,"10","RAW","glmnet",0.325857011169187,0.58146414797925
"plus","python","Tagged","Agnostic","all","coha","elastic",210,1551,20,"10","RAW","glmnet",0.337501637618452,0.584367426742055
"norm","python","Tagged","Agnostic","all","coha","elastic",211,1661,20,"10","RAW","glmnet",0.337825288999064,0.54322951231002
"plus","python","Tagged","Agnostic","all","coha","elastic",210,1661,20,"10","RAW","glmnet",0.335292815987304,0.574168530889488
"norm","python","Tagged","Agnostic","all","coha","elastic",211,1771,20,"10","RAW","glmnet",0.31554588976084,0.575396607808899
"plus","python","Tagged","Agnostic","all","coha","elastic",210,1771,20,"10","RAW","glmnet",0.345613962967707,0.58818533455034
"norm","python","Tagged","Agnostic","all","coha","elastic",211,1881,20,"10","RAW","glmnet",0.323758332709387,0.575135776710399
"plus","python","Tagged","Agnostic","all","coha","elastic",210,1881,20,"10","RAW","glmnet",0.345339966042151,0.59034839394441
"norm","python","Tagged","Agnostic","all","coha","elastic",211,1991,20,"10","RAW","glmnet",0.35381494062605,0.575173320969651
"plus","python","Tagged","Agnostic","all","coha","elastic",210,1991,20,"10","RAW","glmnet",0.32298561926799,0.549236518272234
"norm","python","Tagged","Agnostic","reddy","coha","elastic",89,1001,20,"50","RAW","glmnet",0.480679962230089,0.696402753872633
"plus","python","Tagged","Agnostic","reddy","coha","elastic",89,1001,20,"50","RAW","glmnet",0.504610191223413,0.68121576475155
"norm","python","Tagged","Agnostic","reddy","coha","elastic",89,1111,20,"50","RAW","glmnet",0.490345925468448,0.612034632034632
"plus","python","Tagged","Agnostic","reddy","coha","elastic",89,1111,20,"50","RAW","glmnet",0.465197847218228,0.603549783549784
"norm","python","Tagged","Agnostic","reddy","coha","elastic",89,1221,20,"50","RAW","glmnet",0.534165977339664,0.742656704564294
"plus","python","Tagged","Agnostic","reddy","coha","elastic",89,1221,20,"50","RAW","glmnet",0.521833159739897,0.716403006264968
"norm","python","Tagged","Agnostic","reddy","coha","elastic",89,1331,20,"50","RAW","glmnet",0.517671712073848,0.66391063313034
"plus","python","Tagged","Agnostic","reddy","coha","elastic",89,1331,20,"50","RAW","glmnet",0.438097519903855,0.619183287953416
"norm","python","Tagged","Agnostic","reddy","coha","elastic",89,1441,20,"50","RAW","glmnet",0.439218192606273,0.672366137685335
"plus","python","Tagged","Agnostic","reddy","coha","elastic",89,1441,20,"50","RAW","glmnet",0.486377802440136,0.677532467532468
"norm","python","Tagged","Agnostic","reddy","coha","elastic",89,1551,20,"50","RAW","glmnet",0.469191244852085,0.748989898989899
"plus","python","Tagged","Agnostic","reddy","coha","elastic",89,1551,20,"50","RAW","glmnet",0.614135020875486,0.758080808080808
"norm","python","Tagged","Agnostic","reddy","coha","elastic",89,1661,20,"50","RAW","glmnet",0.482010068484888,0.671171302317774
"plus","python","Tagged","Agnostic","reddy","coha","elastic",89,1661,20,"50","RAW","glmnet",0.492448364260682,0.67361768399345
"norm","python","Tagged","Agnostic","reddy","coha","elastic",89,1771,20,"50","RAW","glmnet",0.542930159213466,0.693722943722944
"plus","python","Tagged","Agnostic","reddy","coha","elastic",89,1771,20,"50","RAW","glmnet",0.487506317999921,0.696060606060606
"norm","python","Tagged","Agnostic","reddy","coha","elastic",89,1881,20,"50","RAW","glmnet",0.488700827364975,0.662575757575758
"plus","python","Tagged","Agnostic","reddy","coha","elastic",89,1881,20,"50","RAW","glmnet",0.492533093995539,0.66512987012987
"norm","python","Tagged","Agnostic","reddy","coha","elastic",89,1991,20,"50","RAW","glmnet",0.51463915600537,0.675749250749251
"plus","python","Tagged","Agnostic","reddy","coha","elastic",89,1991,20,"50","RAW","glmnet",0.460032312774684,0.645929070929071
"norm","python","Tagged","Agnostic","all","coha","elastic",211,1001,20,"50","RAW","glmnet",0.315037781789594,0.487581292232694
"plus","python","Tagged","Agnostic","all","coha","elastic",210,1001,20,"50","RAW","glmnet",0.284033877787997,0.502057194938411
"norm","python","Tagged","Agnostic","all","coha","elastic",211,1111,20,"50","RAW","glmnet",0.281189545931206,0.51144477544643
"plus","python","Tagged","Agnostic","all","coha","elastic",210,1111,20,"50","RAW","glmnet",0.290176299015402,0.510968461973187
"norm","python","Tagged","Agnostic","all","coha","elastic",211,1221,20,"50","RAW","glmnet",0.297376024167175,0.526111219942238
"plus","python","Tagged","Agnostic","all","coha","elastic",210,1221,20,"50","RAW","glmnet",0.286266319446926,0.503141154039876
"norm","python","Tagged","Agnostic","all","coha","elastic",211,1331,20,"50","RAW","glmnet",0.280721444428402,0.504733184587585
"plus","python","Tagged","Agnostic","all","coha","elastic",210,1331,20,"50","RAW","glmnet",0.274391678986841,0.487906271490607
"norm","python","Tagged","Agnostic","all","coha","elastic",211,1441,20,"50","RAW","glmnet",0.310793502505603,0.529190938044406
"plus","python","Tagged","Agnostic","all","coha","elastic",210,1441,20,"50","RAW","glmnet",0.278011747922017,0.516697187376895
"norm","python","Tagged","Agnostic","all","coha","elastic",211,1551,20,"50","RAW","glmnet",0.266686566735259,0.498092016957623
"plus","python","Tagged","Agnostic","all","coha","elastic",210,1551,20,"50","RAW","glmnet",0.280050316626527,0.520509013197352
"norm","python","Tagged","Agnostic","all","coha","elastic",211,1661,20,"50","RAW","glmnet",0.305730896427777,0.522057539306973
"plus","python","Tagged","Agnostic","all","coha","elastic",210,1661,20,"50","RAW","glmnet",0.282972553691582,0.540045887708241
"norm","python","Tagged","Agnostic","all","coha","elastic",211,1771,20,"50","RAW","glmnet",0.296740401738692,0.523381010317259
"plus","python","Tagged","Agnostic","all","coha","elastic",210,1771,20,"50","RAW","glmnet",0.297520560843206,0.538056492126289
"norm","python","Tagged","Agnostic","all","coha","elastic",211,1881,20,"50","RAW","glmnet",0.295614403950514,0.546326041973286
"plus","python","Tagged","Agnostic","all","coha","elastic",210,1881,20,"50","RAW","glmnet",0.295777346244804,0.533553645859595
"norm","python","Tagged","Agnostic","all","coha","elastic",211,1991,20,"50","RAW","glmnet",0.327874842369261,0.547646477204714
"plus","python","Tagged","Agnostic","all","coha","elastic",210,1991,20,"50","RAW","glmnet",0.287038565999698,0.513305186768626
"norm","python","Tagged","Agnostic","reddy","coha","elastic",89,1001,20,"100","RAW","glmnet",0.534343963356173,0.731193084024409
"plus","python","Tagged","Agnostic","reddy","coha","elastic",89,1001,20,"100","RAW","glmnet",0.550514934891611,0.725463317542286
"norm","python","Tagged","Agnostic","reddy","coha","elastic",89,1111,20,"100","RAW","glmnet",0.514460200794547,0.630681984089195
"plus","python","Tagged","Agnostic","reddy","coha","elastic",89,1111,20,"100","RAW","glmnet",0.484660814951827,0.620952380952381
"norm","python","Tagged","Agnostic","reddy","coha","elastic",89,1221,20,"100","RAW","glmnet",0.571045645672496,0.737029926158022
"plus","python","Tagged","Agnostic","reddy","coha","elastic",89,1221,20,"100","RAW","glmnet",0.508531321672143,0.737029926158022
"norm","python","Tagged","Agnostic","reddy","coha","elastic",89,1331,20,"100","RAW","glmnet",0.498953951227488,0.677179863888443
"plus","python","Tagged","Agnostic","reddy","coha","elastic",89,1331,20,"100","RAW","glmnet",0.509297723730743,0.687266599944895
"norm","python","Tagged","Agnostic","reddy","coha","elastic",89,1441,20,"100","RAW","glmnet",0.448803063761335,0.6755249408452
"plus","python","Tagged","Agnostic","reddy","coha","elastic",89,1441,20,"100","RAW","glmnet",0.503851294088027,0.6755249408452
"norm","python","Tagged","Agnostic","reddy","coha","elastic",89,1551,20,"100","RAW","glmnet",0.508168959896111,0.703752214996133
"plus","python","Tagged","Agnostic","reddy","coha","elastic",89,1551,20,"100","RAW","glmnet",0.541148275870152,0.703752214996133
"norm","python","Tagged","Agnostic","reddy","coha","elastic",89,1661,20,"100","RAW","glmnet",0.527206502809094,0.677809340156921
"plus","python","Tagged","Agnostic","reddy","coha","elastic",89,1661,20,"100","RAW","glmnet",0.496010346311575,0.666325650866485
"norm","python","Tagged","Agnostic","reddy","coha","elastic",89,1771,20,"100","RAW","glmnet",0.571756939343452,0.691609375315278
"plus","python","Tagged","Agnostic","reddy","coha","elastic",89,1771,20,"100","RAW","glmnet",0.494965927656851,0.68512987012987
"norm","python","Tagged","Agnostic","reddy","coha","elastic",89,1881,20,"100","RAW","glmnet",0.512761762220782,0.680395771413792
"plus","python","Tagged","Agnostic","reddy","coha","elastic",89,1881,20,"100","RAW","glmnet",0.517302987380587,0.679202725789188
"norm","python","Tagged","Agnostic","reddy","coha","elastic",89,1991,20,"100","RAW","glmnet",0.505788202917649,0.685930735930736
"plus","python","Tagged","Agnostic","reddy","coha","elastic",89,1991,20,"100","RAW","glmnet",0.487615460049681,0.668521478521479
"norm","python","Tagged","Agnostic","all","coha","elastic",211,1001,20,"100","RAW","glmnet",0.301509876682603,0.489345088978548
"plus","python","Tagged","Agnostic","all","coha","elastic",210,1001,20,"100","RAW","glmnet",0.292906353274011,0.523157844732747
"norm","python","Tagged","Agnostic","all","coha","elastic",211,1111,20,"100","RAW","glmnet",0.28455758355746,0.505994037594943
"plus","python","Tagged","Agnostic","all","coha","elastic",210,1111,20,"100","RAW","glmnet",0.310138967146086,0.521119541432899
"norm","python","Tagged","Agnostic","all","coha","elastic",211,1221,20,"100","RAW","glmnet",0.294939077028531,0.518024506825009
"plus","python","Tagged","Agnostic","all","coha","elastic",210,1221,20,"100","RAW","glmnet",0.292031608837379,0.496161915000239
"norm","python","Tagged","Agnostic","all","coha","elastic",211,1331,20,"100","RAW","glmnet",0.280230467580301,0.503654401104278
"plus","python","Tagged","Agnostic","all","coha","elastic",210,1331,20,"100","RAW","glmnet",0.303856215903885,0.519343212823752
"norm","python","Tagged","Agnostic","all","coha","elastic",211,1441,20,"100","RAW","glmnet",0.295147249973778,0.530996904265635
"plus","python","Tagged","Agnostic","all","coha","elastic",210,1441,20,"100","RAW","glmnet",0.298393562468969,0.522426789057816
"norm","python","Tagged","Agnostic","all","coha","elastic",211,1551,20,"100","RAW","glmnet",0.279666810730336,0.505773257311253
"plus","python","Tagged","Agnostic","all","coha","elastic",210,1551,20,"100","RAW","glmnet",0.319012156969746,0.548309269074176
"norm","python","Tagged","Agnostic","all","coha","elastic",211,1661,20,"100","RAW","glmnet",0.296060566713443,0.530232013076359
"plus","python","Tagged","Agnostic","all","coha","elastic",210,1661,20,"100","RAW","glmnet",0.301582853466502,0.549499661083108
"norm","python","Tagged","Agnostic","all","coha","elastic",211,1771,20,"100","RAW","glmnet",0.285598913441459,0.547756337084614
"plus","python","Tagged","Agnostic","all","coha","elastic",210,1771,20,"100","RAW","glmnet",0.291678055656933,0.533782771071622
"norm","python","Tagged","Agnostic","all","coha","elastic",211,1881,20,"100","RAW","glmnet",0.285947367683957,0.518430913985965
"plus","python","Tagged","Agnostic","all","coha","elastic",210,1881,20,"100","RAW","glmnet",0.300733821097919,0.537262165991409
"norm","python","Tagged","Agnostic","all","coha","elastic",211,1991,20,"100","RAW","glmnet",0.310902836077871,0.528583622660622
"plus","python","Tagged","Agnostic","all","coha","elastic",210,1991,20,"100","RAW","glmnet",0.296160139904229,0.50688500571007
"norm","python","Tagged","Agnostic","reddy","coha","elastic",89,1001,20,"500","RAW","glmnet",0.338193926222083,0.523092487651091
"plus","python","Tagged","Agnostic","reddy","coha","elastic",89,1001,20,"500","RAW","glmnet",0.325075132819521,0.481129597331898
"norm","python","Tagged","Agnostic","reddy","coha","elastic",89,1111,20,"500","RAW","glmnet",0.320495914497678,0.443372373333549
"plus","python","Tagged","Agnostic","reddy","coha","elastic",89,1111,20,"500","RAW","glmnet",0.392475432207771,0.419134199134199
"norm","python","Tagged","Agnostic","reddy","coha","elastic",89,1221,20,"500","RAW","glmnet",0.378086215066671,0.475609542255796
"plus","python","Tagged","Agnostic","reddy","coha","elastic",89,1221,20,"500","RAW","glmnet",0.333281923283396,0.444815539934404
"norm","python","Tagged","Agnostic","reddy","coha","elastic",89,1331,20,"500","RAW","glmnet",0.344283974093986,0.471466400780384
"plus","python","Tagged","Agnostic","reddy","coha","elastic",89,1331,20,"500","RAW","glmnet",0.349015713885674,0.471466400780384
"norm","python","Tagged","Agnostic","reddy","coha","elastic",89,1441,20,"500","RAW","glmnet",0.325916462690936,0.393348998483219
"plus","python","Tagged","Agnostic","reddy","coha","elastic",89,1441,20,"500","RAW","glmnet",0.293976461334601,0.379218361352053
"norm","python","Tagged","Agnostic","reddy","coha","elastic",89,1551,20,"500","RAW","glmnet",0.32671810427092,0.515990103993446
"plus","python","Tagged","Agnostic","reddy","coha","elastic",89,1551,20,"500","RAW","glmnet",0.431799446639304,0.505140699351173
"norm","python","Tagged","Agnostic","reddy","coha","elastic",89,1661,20,"500","RAW","glmnet",0.347561884886368,0.431076977768224
"plus","python","Tagged","Agnostic","reddy","coha","elastic",89,1661,20,"500","RAW","glmnet",0.327343482040848,0.43416649309477
"norm","python","Tagged","Agnostic","reddy","coha","elastic",89,1771,20,"500","RAW","glmnet",0.356508093921755,0.486492361896064
"plus","python","Tagged","Agnostic","reddy","coha","elastic",89,1771,20,"500","RAW","glmnet",0.347296377806583,0.492872327988717
"norm","python","Tagged","Agnostic","reddy","coha","elastic",89,1881,20,"500","RAW","glmnet",0.339815691651162,0.434098726847212
"plus","python","Tagged","Agnostic","reddy","coha","elastic",89,1881,20,"500","RAW","glmnet",0.338062809424758,0.424997744199574
"norm","python","Tagged","Agnostic","reddy","coha","elastic",89,1991,20,"500","RAW","glmnet",0.324397390072716,0.472057796391371
"plus","python","Tagged","Agnostic","reddy","coha","elastic",89,1991,20,"500","RAW","glmnet",0.361323666659666,0.476603396603397
"norm","python","Tagged","Agnostic","all","coha","elastic",211,1001,20,"500","RAW","glmnet",0.181111714298332,0.379406521267314
"plus","python","Tagged","Agnostic","all","coha","elastic",210,1001,20,"500","RAW","glmnet",0.178863046684453,0.407605285044971
"norm","python","Tagged","Agnostic","all","coha","elastic",211,1111,20,"500","RAW","glmnet",0.170787838461057,0.393738162577008
"plus","python","Tagged","Agnostic","all","coha","elastic",210,1111,20,"500","RAW","glmnet",0.209963467892913,0.438065371304288
"norm","python","Tagged","Agnostic","all","coha","elastic",211,1221,20,"500","RAW","glmnet",0.179532229009043,0.408442013190916
"plus","python","Tagged","Agnostic","all","coha","elastic",210,1221,20,"500","RAW","glmnet",0.19886766375821,0.447295689884855
"norm","python","Tagged","Agnostic","all","coha","elastic",211,1331,20,"500","RAW","glmnet",0.229997472120763,0.382381995258453
"plus","python","Tagged","Agnostic","all","coha","elastic",210,1331,20,"500","RAW","glmnet",0.223696314511835,0.40395486985183
"norm","python","Tagged","Agnostic","all","coha","elastic",211,1441,20,"500","RAW","glmnet",0.174077283478248,0.395622581756427
"plus","python","Tagged","Agnostic","all","coha","elastic",210,1441,20,"500","RAW","glmnet",0.188625779821275,0.402704002802104
"norm","python","Tagged","Agnostic","all","coha","elastic",211,1551,20,"500","RAW","glmnet",0.190628611277939,0.382832697873761
"plus","python","Tagged","Agnostic","all","coha","elastic",210,1551,20,"500","RAW","glmnet",0.191900540367711,0.43003544291176
"norm","python","Tagged","Agnostic","all","coha","elastic",211,1661,20,"500","RAW","glmnet",0.17328109211838,0.41382859717333
"plus","python","Tagged","Agnostic","all","coha","elastic",210,1661,20,"500","RAW","glmnet",0.218824252165353,0.467276040947694
"norm","python","Tagged","Agnostic","all","coha","elastic",211,1771,20,"500","RAW","glmnet",0.179777096156304,0.39620995180986
"plus","python","Tagged","Agnostic","all","coha","elastic",210,1771,20,"500","RAW","glmnet",0.189073394073577,0.408981810811764
"norm","python","Tagged","Agnostic","all","coha","elastic",211,1881,20,"500","RAW","glmnet",0.189445276232769,0.380492761059251
"plus","python","Tagged","Agnostic","all","coha","elastic",210,1881,20,"500","RAW","glmnet",0.191833568371236,0.417730413748264
"norm","python","Tagged","Agnostic","all","coha","elastic",211,1991,20,"500","RAW","glmnet",0.174409614651652,0.416613166353442
"plus","python","Tagged","Agnostic","all","coha","elastic",210,1991,20,"500","RAW","glmnet",0.223086656607545,0.396216514869714
"norm","python","Tagged","Agnostic","reddy","coha","elastic",89,1001,20,"1000","RAW","glmnet",0.306354254368618,0.368497517536394
"plus","python","Tagged","Agnostic","reddy","coha","elastic",89,1001,20,"1000","RAW","glmnet",0.274837034951518,0.388967799417808
"norm","python","Tagged","Agnostic","reddy","coha","elastic",89,1111,20,"1000","RAW","glmnet",0.238518276303586,0.307727271052061
"plus","python","Tagged","Agnostic","reddy","coha","elastic",89,1111,20,"1000","RAW","glmnet",0.307517490652611,0.390303212762768
"norm","python","Tagged","Agnostic","reddy","coha","elastic",89,1221,20,"1000","RAW","glmnet",0.31255529439464,0.34675503469024
"plus","python","Tagged","Agnostic","reddy","coha","elastic",89,1221,20,"1000","RAW","glmnet",0.294742425450525,0.34863073053832
"norm","python","Tagged","Agnostic","reddy","coha","elastic",89,1331,20,"1000","RAW","glmnet",0.384687479540154,0.268942017407981
"plus","python","Tagged","Agnostic","reddy","coha","elastic",89,1331,20,"1000","RAW","glmnet",0.249581997871464,0.37154885462209
"norm","python","Tagged","Agnostic","reddy","coha","elastic",89,1441,20,"1000","RAW","glmnet",0.252770912584272,0.315011078837177
"plus","python","Tagged","Agnostic","reddy","coha","elastic",89,1441,20,"1000","RAW","glmnet",0.271236586238428,0.326082251082251
"norm","python","Tagged","Agnostic","reddy","coha","elastic",89,1551,20,"1000","RAW","glmnet",0.279043269697852,0.547722557505166
"plus","python","Tagged","Agnostic","reddy","coha","elastic",89,1551,20,"1000","RAW","glmnet",0.416745770647717,0.545454545454545
"norm","python","Tagged","Agnostic","reddy","coha","elastic",89,1661,20,"1000","RAW","glmnet",0.303019296402296,0.332840599859687
"plus","python","Tagged","Agnostic","reddy","coha","elastic",89,1661,20,"1000","RAW","glmnet",0.275206141866082,0.407762820771831
"norm","python","Tagged","Agnostic","reddy","coha","elastic",89,1771,20,"1000","RAW","glmnet",0.263794080191055,0.305095047701918
"plus","python","Tagged","Agnostic","reddy","coha","elastic",89,1771,20,"1000","RAW","glmnet",0.25875386517619,0.355757575757576
"norm","python","Tagged","Agnostic","reddy","coha","elastic",89,1881,20,"1000","RAW","glmnet",0.277684532730733,0.345445356538677
"plus","python","Tagged","Agnostic","reddy","coha","elastic",89,1881,20,"1000","RAW","glmnet",0.331371160100326,0.351233766233766
"norm","python","Tagged","Agnostic","reddy","coha","elastic",89,1991,20,"1000","RAW","glmnet",0.266639911744616,0.256967551339526
"plus","python","Tagged","Agnostic","reddy","coha","elastic",89,1991,20,"1000","RAW","glmnet",0.301703612512696,0.405924075924076
"norm","python","Tagged","Agnostic","all","coha","elastic",211,1001,20,"1000","RAW","glmnet",0.117533609256586,0.240324119715244
"plus","python","Tagged","Agnostic","all","coha","elastic",210,1001,20,"1000","RAW","glmnet",0.140113748413355,0.335941102302756
"norm","python","Tagged","Agnostic","all","coha","elastic",211,1111,20,"1000","RAW","glmnet",0.102994143145159,0.23587120138115
"plus","python","Tagged","Agnostic","all","coha","elastic",210,1111,20,"1000","RAW","glmnet",0.145842108132286,0.341340001403716
"norm","python","Tagged","Agnostic","all","coha","elastic",211,1221,20,"1000","RAW","glmnet",0.131840221070561,0.245636338523929
"plus","python","Tagged","Agnostic","all","coha","elastic",210,1221,20,"1000","RAW","glmnet",0.174344449826815,0.374432747842689
"norm","python","Tagged","Agnostic","all","coha","elastic",211,1331,20,"1000","RAW","glmnet",0.145151741455588,0.261570253847256
"plus","python","Tagged","Agnostic","all","coha","elastic",210,1331,20,"1000","RAW","glmnet",0.166337256604551,0.342991617831792
"norm","python","Tagged","Agnostic","all","coha","elastic",211,1441,20,"1000","RAW","glmnet",0.0990956365831015,0.229798935356922
"plus","python","Tagged","Agnostic","all","coha","elastic",210,1441,20,"1000","RAW","glmnet",0.178987340880142,0.350078864433818
"norm","python","Tagged","Agnostic","all","coha","elastic",211,1551,20,"1000","RAW","glmnet",0.117626929077148,0.235866229319772
"plus","python","Tagged","Agnostic","all","coha","elastic",210,1551,20,"1000","RAW","glmnet",0.133892310877002,0.334897424474569
"norm","python","Tagged","Agnostic","all","coha","elastic",211,1661,20,"1000","RAW","glmnet",0.119896623078797,0.26411077347109
"plus","python","Tagged","Agnostic","all","coha","elastic",210,1661,20,"1000","RAW","glmnet",0.175013091240299,0.35750714609494
"norm","python","Tagged","Agnostic","all","coha","elastic",211,1771,20,"1000","RAW","glmnet",0.108511273264079,0.246904609656824
"plus","python","Tagged","Agnostic","all","coha","elastic",210,1771,20,"1000","RAW","glmnet",0.14479279543175,0.352450340775183
"norm","python","Tagged","Agnostic","all","coha","elastic",211,1881,20,"1000","RAW","glmnet",0.133434303567474,0.247883643982248
"plus","python","Tagged","Agnostic","all","coha","elastic",210,1881,20,"1000","RAW","glmnet",0.126506932190236,0.348971174094483
"norm","python","Tagged","Agnostic","all","coha","elastic",211,1991,20,"1000","RAW","glmnet",0.175200806403032,0.257085862482614
"plus","python","Tagged","Agnostic","all","coha","elastic",210,1991,20,"1000","RAW","glmnet",0.130353441273996,0.326387830966003
"norm","python","Tagged","Agnostic","reddy","coha","elastic",89,1001,50,"0","RAW","glmnet",0.471791868258882,0.669592193320839
"plus","python","Tagged","Agnostic","reddy","coha","elastic",89,1001,50,"0","RAW","glmnet",0.45947733990011,0.64671818143316
"norm","python","Tagged","Agnostic","reddy","coha","elastic",89,1111,50,"0","RAW","glmnet",0.464729736971871,0.571926406926407
"plus","python","Tagged","Agnostic","reddy","coha","elastic",89,1111,50,"0","RAW","glmnet",0.419384103362355,0.566926406926407
"norm","python","Tagged","Agnostic","reddy","coha","elastic",89,1221,50,"0","RAW","glmnet",0.491987893946806,0.586320610283415
