"model","impute","tag","setting","dataset","corpus","ml_algo","n","seed","timespan","cutoff","ppmi","method","TrainRsquared","TrainSpearman"
"norm","python","UnTagged","Aware","all","coha","elastic",211,1221,10,"500","PPMI","glmnet",0.138903433745497,0.299786303569489
"plus","python","UnTagged","Aware","all","coha","elastic",210,1221,10,"500","PPMI","glmnet",0.138323198713092,0.317952663410551
"norm","python","UnTagged","Aware","all","coha","elastic",211,1331,10,"500","PPMI","glmnet",0.16588319509553,0.289912389167516
"plus","python","UnTagged","Aware","all","coha","elastic",210,1331,10,"500","PPMI","glmnet",0.435842702075271,0.321533507511037
"norm","python","UnTagged","Aware","all","coha","elastic",211,1441,10,"500","PPMI","glmnet",0.130495144190076,0.306651698980072
"plus","python","UnTagged","Aware","all","coha","elastic",210,1441,10,"500","PPMI","glmnet",0.136183849436221,0.327033460375537
"norm","python","UnTagged","Aware","all","coha","elastic",211,1551,10,"500","PPMI","glmnet",0.131770306200797,0.287036391882035
"plus","python","UnTagged","Aware","all","coha","elastic",210,1551,10,"500","PPMI","glmnet",0.128605801751692,0.298485575246276
"norm","python","UnTagged","Aware","all","coha","elastic",211,1661,10,"500","PPMI","glmnet",0.148854976732288,0.301270219131002
"plus","python","UnTagged","Aware","all","coha","elastic",210,1661,10,"500","PPMI","glmnet",0.166976754324041,0.356000337764925
"norm","python","UnTagged","Aware","all","coha","elastic",211,1771,10,"500","PPMI","glmnet",0.141414171346685,0.300546425123418
"plus","python","UnTagged","Aware","all","coha","elastic",210,1771,10,"500","PPMI","glmnet",0.173425417726851,0.307989124365186
"norm","python","UnTagged","Aware","all","coha","elastic",211,1881,10,"500","PPMI","glmnet",0.152735993465274,0.298884847610723
"plus","python","UnTagged","Aware","all","coha","elastic",210,1881,10,"500","PPMI","glmnet",0.186128494189995,0.548554501550032
"norm","python","UnTagged","Aware","all","coha","elastic",211,1991,10,"500","PPMI","glmnet",0.170756208195262,0.304524492468888
"plus","python","UnTagged","Aware","all","coha","elastic",210,1991,10,"500","PPMI","glmnet",0.138522154464726,0.306439784071229
"norm","python","UnTagged","Aware","reddy","coha","elastic",89,1001,20,"0","PPMI","glmnet",0.572598166954478,0.707868131275342
"plus","python","UnTagged","Aware","reddy","coha","elastic",89,1001,20,"0","PPMI","glmnet",0.529621238018778,0.707868131275342
"norm","python","UnTagged","Aware","reddy","coha","elastic",89,1111,20,"0","PPMI","glmnet",0.498867890148465,0.599155844155844
