"model","impute","tag","setting","dataset","corpus","ml_algo","n","seed","timespan","cutoff","ppmi","method","TrainRsquared","TrainSpearman"
"norm","python","UnTagged","Agnostic","reddy","coha","elastic",89,1331,20,"0","RAW","glmnet",0.499454778958533,0.643449202155105
"plus","python","UnTagged","Agnostic","reddy","coha","elastic",89,1331,20,"0","RAW","glmnet",0.47201932190159,0.684561334487522
"norm","python","UnTagged","Agnostic","reddy","coha","elastic",89,1441,20,"0","RAW","glmnet",0.47573495975106,0.68995670995671
"plus","python","UnTagged","Agnostic","reddy","coha","elastic",89,1441,20,"0","RAW","glmnet",0.485827188489831,0.68995670995671
"norm","python","UnTagged","Agnostic","reddy","coha","elastic",89,1551,20,"0","RAW","glmnet",0.46191094191662,0.65831016934865
"plus","python","UnTagged","Agnostic","reddy","coha","elastic",89,1551,20,"0","RAW","glmnet",0.489858833802974,0.678678134716615
"norm","python","UnTagged","Agnostic","reddy","coha","elastic",89,1661,20,"0","RAW","glmnet",0.462764222950444,0.683167684892185
"plus","python","UnTagged","Agnostic","reddy","coha","elastic",89,1661,20,"0","RAW","glmnet",0.487957154194031,0.698887999649118
"norm","python","UnTagged","Agnostic","reddy","coha","elastic",89,1771,20,"0","RAW","glmnet",0.523337504640639,0.693679653679654
"plus","python","UnTagged","Agnostic","reddy","coha","elastic",89,1771,20,"0","RAW","glmnet",0.499988596020477,0.696255411255411
"norm","python","UnTagged","Agnostic","reddy","coha","elastic",89,1881,20,"0","RAW","glmnet",0.493448674716146,0.658160173160173
"plus","python","UnTagged","Agnostic","reddy","coha","elastic",89,1881,20,"0","RAW","glmnet",0.480836140140058,0.658160173160173
"norm","python","UnTagged","Agnostic","reddy","coha","elastic",89,1991,20,"0","RAW","glmnet",0.513154418694288,0.661821511821512
"plus","python","UnTagged","Agnostic","reddy","coha","elastic",89,1991,20,"0","RAW","glmnet",0.485466723013053,0.661821511821512
"norm","python","UnTagged","Agnostic","all","coha","elastic",211,1001,20,"0","RAW","glmnet",0.332932589975621,0.599285302708174
"plus","python","UnTagged","Agnostic","all","coha","elastic",210,1001,20,"0","RAW","glmnet",0.34381614780179,0.550501243023739
"norm","python","UnTagged","Agnostic","all","coha","elastic",211,1111,20,"0","RAW","glmnet",0.30304638543752,0.54959598224853
"plus","python","UnTagged","Agnostic","all","coha","elastic",210,1111,20,"0","RAW","glmnet",0.331232025690209,0.570972448508742
"norm","python","UnTagged","Agnostic","all","coha","elastic",211,1221,20,"0","RAW","glmnet",0.333523229368949,0.564482763481148
"plus","python","UnTagged","Agnostic","all","coha","elastic",210,1221,20,"0","RAW","glmnet",0.309301800004232,0.518207708260279
"norm","python","UnTagged","Agnostic","all","coha","elastic",211,1331,20,"0","RAW","glmnet",0.293956048213143,0.5423866937094
"plus","python","UnTagged","Agnostic","all","coha","elastic",210,1331,20,"0","RAW","glmnet",0.308658769365971,0.538942422170512
"norm","python","UnTagged","Agnostic","all","coha","elastic",211,1441,20,"0","RAW","glmnet",0.339676404864905,0.531272695546222
"plus","python","UnTagged","Agnostic","all","coha","elastic",210,1441,20,"0","RAW","glmnet",0.306319224599403,0.532926905687624
"norm","python","UnTagged","Agnostic","all","coha","elastic",211,1551,20,"0","RAW","glmnet",0.312131417375777,0.549059579640273
"plus","python","UnTagged","Agnostic","all","coha","elastic",210,1551,20,"0","RAW","glmnet",0.32214126214547,0.566909614861769
"norm","python","UnTagged","Agnostic","all","coha","elastic",211,1661,20,"0","RAW","glmnet",0.337480499048544,0.566973537859959
"plus","python","UnTagged","Agnostic","all","coha","elastic",210,1661,20,"0","RAW","glmnet",0.340032050309176,0.582973194147144
"norm","python","UnTagged","Agnostic","all","coha","elastic",211,1771,20,"0","RAW","glmnet",0.305016207323816,0.535523646511986
"plus","python","UnTagged","Agnostic","all","coha","elastic",210,1771,20,"0","RAW","glmnet",0.322402110728858,0.548129727383772
"norm","python","UnTagged","Agnostic","all","coha","elastic",211,1881,20,"0","RAW","glmnet",0.335859805412987,0.552981841944579
"plus","python","UnTagged","Agnostic","all","coha","elastic",210,1881,20,"0","RAW","glmnet",0.311567546861477,0.550789243145369
"norm","python","UnTagged","Agnostic","all","coha","elastic",211,1991,20,"0","RAW","glmnet",0.338848610449784,0.557366263360871
"plus","python","UnTagged","Agnostic","all","coha","elastic",210,1991,20,"0","RAW","glmnet",0.303013901727832,0.50967474574898
"norm","python","UnTagged","Agnostic","reddy","coha","elastic",89,1001,20,"10","RAW","glmnet",0.51034421402116,0.666157590143384
"plus","python","UnTagged","Agnostic","reddy","coha","elastic",89,1001,20,"10","RAW","glmnet",0.477442432828011,0.666157590143384
"norm","python","UnTagged","Agnostic","reddy","coha","elastic",89,1111,20,"10","RAW","glmnet",0.520727384137916,0.599437229437229
"plus","python","UnTagged","Agnostic","reddy","coha","elastic",89,1111,20,"10","RAW","glmnet",0.455815136526887,0.610194805194805
"norm","python","UnTagged","Agnostic","reddy","coha","elastic",89,1221,20,"10","RAW","glmnet",0.530440065989869,0.655833844411297
"plus","python","UnTagged","Agnostic","reddy","coha","elastic",89,1221,20,"10","RAW","glmnet",0.521830145909296,0.642868476445929
"norm","python","UnTagged","Agnostic","reddy","coha","elastic",89,1331,20,"10","RAW","glmnet",0.518974560178454,0.653190318373407
"plus","python","UnTagged","Agnostic","reddy","coha","elastic",89,1331,20,"10","RAW","glmnet",0.470148381459603,0.697716467064625
"norm","python","UnTagged","Agnostic","reddy","coha","elastic",89,1441,20,"10","RAW","glmnet",0.479317324849834,0.682359307359307
"plus","python","UnTagged","Agnostic","reddy","coha","elastic",89,1441,20,"10","RAW","glmnet",0.493418632601498,0.682359307359307
"norm","python","UnTagged","Agnostic","reddy","coha","elastic",89,1551,20,"10","RAW","glmnet",0.470906659650343,0.692206273244753
"plus","python","UnTagged","Agnostic","reddy","coha","elastic",89,1551,20,"10","RAW","glmnet",0.494507175050764,0.692206273244753
"norm","python","UnTagged","Agnostic","reddy","coha","elastic",89,1661,20,"10","RAW","glmnet",0.484642977574289,0.664686164034322
"plus","python","UnTagged","Agnostic","reddy","coha","elastic",89,1661,20,"10","RAW","glmnet",0.474201710195013,0.659579783863716
"norm","python","UnTagged","Agnostic","reddy","coha","elastic",89,1771,20,"10","RAW","glmnet",0.537022352132025,0.702034632034632
"plus","python","UnTagged","Agnostic","reddy","coha","elastic",89,1771,20,"10","RAW","glmnet",0.553296036298284,0.697987012987013
"norm","python","UnTagged","Agnostic","reddy","coha","elastic",89,1881,20,"10","RAW","glmnet",0.474729343732107,0.676991341991342
"plus","python","UnTagged","Agnostic","reddy","coha","elastic",89,1881,20,"10","RAW","glmnet",0.480803713497893,0.676991341991342
"norm","python","UnTagged","Agnostic","reddy","coha","elastic",89,1991,20,"10","RAW","glmnet",0.527101320969589,0.674348984348984
"plus","python","UnTagged","Agnostic","reddy","coha","elastic",89,1991,20,"10","RAW","glmnet",0.470765205773078,0.639855144855145
"norm","python","UnTagged","Agnostic","all","coha","elastic",211,1001,20,"10","RAW","glmnet",0.34812702678615,0.59278546211481
"plus","python","UnTagged","Agnostic","all","coha","elastic",210,1001,20,"10","RAW","glmnet",0.331648511273843,0.56102715176035
"norm","python","UnTagged","Agnostic","all","coha","elastic",211,1111,20,"10","RAW","glmnet",0.326964636863219,0.588889302373682
"plus","python","UnTagged","Agnostic","all","coha","elastic",210,1111,20,"10","RAW","glmnet",0.353530044544825,0.572515151052401
"norm","python","UnTagged","Agnostic","all","coha","elastic",211,1221,20,"10","RAW","glmnet",0.333926964838827,0.595496380694804
"plus","python","UnTagged","Agnostic","all","coha","elastic",210,1221,20,"10","RAW","glmnet",0.313089210590301,0.529489635936152
"norm","python","UnTagged","Agnostic","all","coha","elastic",211,1331,20,"10","RAW","glmnet",0.320684609340454,0.558973888096484
"plus","python","UnTagged","Agnostic","all","coha","elastic",210,1331,20,"10","RAW","glmnet",0.31383569478404,0.550729726429361
"norm","python","UnTagged","Agnostic","all","coha","elastic",211,1441,20,"10","RAW","glmnet",0.375187138250921,0.561530917486809
"plus","python","UnTagged","Agnostic","all","coha","elastic",210,1441,20,"10","RAW","glmnet",0.308813113379535,0.551169579360823
"norm","python","UnTagged","Agnostic","all","coha","elastic",211,1551,20,"10","RAW","glmnet",0.325132266145344,0.571703956820662
"plus","python","UnTagged","Agnostic","all","coha","elastic",210,1551,20,"10","RAW","glmnet",0.32300193027766,0.576530899151152
"norm","python","UnTagged","Agnostic","all","coha","elastic",211,1661,20,"10","RAW","glmnet",0.352612217612856,0.559584041644579
"plus","python","UnTagged","Agnostic","all","coha","elastic",210,1661,20,"10","RAW","glmnet",0.335381047282526,0.582763726923227
"norm","python","UnTagged","Agnostic","all","coha","elastic",211,1771,20,"10","RAW","glmnet",0.314405149468567,0.559063338060683
"plus","python","UnTagged","Agnostic","all","coha","elastic",210,1771,20,"10","RAW","glmnet",0.320704349430387,0.546674567177544
"norm","python","UnTagged","Agnostic","all","coha","elastic",211,1881,20,"10","RAW","glmnet",0.345175707325523,0.560265064814071
"plus","python","UnTagged","Agnostic","all","coha","elastic",210,1881,20,"10","RAW","glmnet",0.330812934657676,0.561420838381858
"norm","python","UnTagged","Agnostic","all","coha","elastic",211,1991,20,"10","RAW","glmnet",0.352453124184491,0.584689219061973
"plus","python","UnTagged","Agnostic","all","coha","elastic",210,1991,20,"10","RAW","glmnet",0.301419117605321,0.536151207089235
"norm","python","UnTagged","Agnostic","reddy","coha","elastic",89,1001,20,"50","RAW","glmnet",0.528363713924489,0.694693657972295
"plus","python","UnTagged","Agnostic","reddy","coha","elastic",89,1001,20,"50","RAW","glmnet",0.517028746319147,0.672015656515746
"norm","python","UnTagged","Agnostic","reddy","coha","elastic",89,1111,20,"50","RAW","glmnet",0.511400910096517,0.576125541125541
"plus","python","UnTagged","Agnostic","reddy","coha","elastic",89,1111,20,"50","RAW","glmnet",0.463354921230933,0.585757575757576
"norm","python","UnTagged","Agnostic","reddy","coha","elastic",89,1221,20,"50","RAW","glmnet",0.558937198471244,0.712595459374598
"plus","python","UnTagged","Agnostic","reddy","coha","elastic",89,1221,20,"50","RAW","glmnet",0.527427693592614,0.671813042949927
"norm","python","UnTagged","Agnostic","reddy","coha","elastic",89,1331,20,"50","RAW","glmnet",0.517936279747776,0.665390862812256
"plus","python","UnTagged","Agnostic","reddy","coha","elastic",89,1331,20,"50","RAW","glmnet",0.484701816535384,0.643489296552945
"norm","python","UnTagged","Agnostic","reddy","coha","elastic",89,1441,20,"50","RAW","glmnet",0.49147876811037,0.656580086580087
"plus","python","UnTagged","Agnostic","reddy","coha","elastic",89,1441,20,"50","RAW","glmnet",0.50865328771475,0.670108225108225
"norm","python","UnTagged","Agnostic","reddy","coha","elastic",89,1551,20,"50","RAW","glmnet",0.477051410749331,0.682829032428946
"plus","python","UnTagged","Agnostic","reddy","coha","elastic",89,1551,20,"50","RAW","glmnet",0.516641563656713,0.684647214247128
"norm","python","UnTagged","Agnostic","reddy","coha","elastic",89,1661,20,"50","RAW","glmnet",0.481709033406519,0.685555654775362
"plus","python","UnTagged","Agnostic","reddy","coha","elastic",89,1661,20,"50","RAW","glmnet",0.510364242184922,0.684817879101811
"norm","python","UnTagged","Agnostic","reddy","coha","elastic",89,1771,20,"50","RAW","glmnet",0.545241054636662,0.698766233766234
"plus","python","UnTagged","Agnostic","reddy","coha","elastic",89,1771,20,"50","RAW","glmnet",0.468976469645422,0.68478354978355
"norm","python","UnTagged","Agnostic","reddy","coha","elastic",89,1881,20,"50","RAW","glmnet",0.496241758803609,0.664480519480519
"plus","python","UnTagged","Agnostic","reddy","coha","elastic",89,1881,20,"50","RAW","glmnet",0.503066267754052,0.657467532467533
"norm","python","UnTagged","Agnostic","reddy","coha","elastic",89,1991,20,"50","RAW","glmnet",0.53012503265221,0.646198801198801
"plus","python","UnTagged","Agnostic","reddy","coha","elastic",89,1991,20,"50","RAW","glmnet",0.468562471277824,0.643356643356643
"norm","python","UnTagged","Agnostic","all","coha","elastic",211,1001,20,"50","RAW","glmnet",0.339316335074634,0.535228783932338
"plus","python","UnTagged","Agnostic","all","coha","elastic",210,1001,20,"50","RAW","glmnet",0.322324423944986,0.547868055027466
"norm","python","UnTagged","Agnostic","all","coha","elastic",211,1111,20,"50","RAW","glmnet",0.322587521117813,0.557223462287517
"plus","python","UnTagged","Agnostic","all","coha","elastic",210,1111,20,"50","RAW","glmnet",0.331245061718142,0.558161579951279
"norm","python","UnTagged","Agnostic","all","coha","elastic",211,1221,20,"50","RAW","glmnet",0.334379394095344,0.560610402990679
"plus","python","UnTagged","Agnostic","all","coha","elastic",210,1221,20,"50","RAW","glmnet",0.312368738930212,0.523057257643083
"norm","python","UnTagged","Agnostic","all","coha","elastic",211,1331,20,"50","RAW","glmnet",0.303080887145125,0.569833718415026
"plus","python","UnTagged","Agnostic","all","coha","elastic",210,1331,20,"50","RAW","glmnet",0.328621024534796,0.545070273419387
"norm","python","UnTagged","Agnostic","all","coha","elastic",211,1441,20,"50","RAW","glmnet",0.357539340656844,0.561418348578194
"plus","python","UnTagged","Agnostic","all","coha","elastic",210,1441,20,"50","RAW","glmnet",0.312715229936984,0.548711609012066
"norm","python","UnTagged","Agnostic","all","coha","elastic",211,1551,20,"50","RAW","glmnet",0.325995544698537,0.553003973253316
"plus","python","UnTagged","Agnostic","all","coha","elastic",210,1551,20,"50","RAW","glmnet",0.323770875184485,0.545660882057499
"norm","python","UnTagged","Agnostic","all","coha","elastic",211,1661,20,"50","RAW","glmnet",0.34423452045857,0.568393369565969
"plus","python","UnTagged","Agnostic","all","coha","elastic",210,1661,20,"50","RAW","glmnet",0.332111115681044,0.591484685535845
"norm","python","UnTagged","Agnostic","all","coha","elastic",211,1771,20,"50","RAW","glmnet",0.329189455362256,0.533468680462352
"plus","python","UnTagged","Agnostic","all","coha","elastic",210,1771,20,"50","RAW","glmnet",0.311808421874298,0.542551267179912
"norm","python","UnTagged","Agnostic","all","coha","elastic",211,1881,20,"50","RAW","glmnet",0.36197337221929,0.565067069452233
"plus","python","UnTagged","Agnostic","all","coha","elastic",210,1881,20,"50","RAW","glmnet",0.326720111958955,0.566921393239887
"norm","python","UnTagged","Agnostic","all","coha","elastic",211,1991,20,"50","RAW","glmnet",0.365172963622085,0.576416651914631
"plus","python","UnTagged","Agnostic","all","coha","elastic",210,1991,20,"50","RAW","glmnet",0.323382864045709,0.558254046677581
"norm","python","UnTagged","Agnostic","reddy","coha","elastic",89,1001,20,"100","RAW","glmnet",0.561242385608413,0.754504545005353
"plus","python","UnTagged","Agnostic","reddy","coha","elastic",89,1001,20,"100","RAW","glmnet",0.540813826977748,0.754504545005353
"norm","python","UnTagged","Agnostic","reddy","coha","elastic",89,1111,20,"100","RAW","glmnet",0.521155085746143,0.642099567099567
"plus","python","UnTagged","Agnostic","reddy","coha","elastic",89,1111,20,"100","RAW","glmnet",0.508831138197746,0.615757575757576
"norm","python","UnTagged","Agnostic","reddy","coha","elastic",89,1221,20,"100","RAW","glmnet",0.600554302043985,0.709157492523093
"plus","python","UnTagged","Agnostic","reddy","coha","elastic",89,1221,20,"100","RAW","glmnet",0.532963806191264,0.709157492523093
"norm","python","UnTagged","Agnostic","reddy","coha","elastic",89,1331,20,"100","RAW","glmnet",0.516343196914463,0.684776158800549
"plus","python","UnTagged","Agnostic","reddy","coha","elastic",89,1331,20,"100","RAW","glmnet",0.525558081809164,0.652559054851997
"norm","python","UnTagged","Agnostic","reddy","coha","elastic",89,1441,20,"100","RAW","glmnet",0.501720915653179,0.696909550523457
"plus","python","UnTagged","Agnostic","reddy","coha","elastic",89,1441,20,"100","RAW","glmnet",0.536129825121742,0.696909550523457
"norm","python","UnTagged","Agnostic","reddy","coha","elastic",89,1551,20,"100","RAW","glmnet",0.516373518635355,0.721772351958187
"plus","python","UnTagged","Agnostic","reddy","coha","elastic",89,1551,20,"100","RAW","glmnet",0.56010398631835,0.698990194877822
"norm","python","UnTagged","Agnostic","reddy","coha","elastic",89,1661,20,"100","RAW","glmnet",0.527792222077727,0.676764844305101
"plus","python","UnTagged","Agnostic","reddy","coha","elastic",89,1661,20,"100","RAW","glmnet",0.516683441835101,0.66473179324502
"norm","python","UnTagged","Agnostic","reddy","coha","elastic",89,1771,20,"100","RAW","glmnet",0.591073403455147,0.701709956709957
"plus","python","UnTagged","Agnostic","reddy","coha","elastic",89,1771,20,"100","RAW","glmnet",0.4938319011094,0.700584415584416
"norm","python","UnTagged","Agnostic","reddy","coha","elastic",89,1881,20,"100","RAW","glmnet",0.533423814116759,0.690649350649351
"plus","python","UnTagged","Agnostic","reddy","coha","elastic",89,1881,20,"100","RAW","glmnet",0.539495042620661,0.684069264069264
"norm","python","UnTagged","Agnostic","reddy","coha","elastic",89,1991,20,"100","RAW","glmnet",0.519904735859663,0.679888444888445
"plus","python","UnTagged","Agnostic","reddy","coha","elastic",89,1991,20,"100","RAW","glmnet",0.521808906981327,0.679888444888445
"norm","python","UnTagged","Agnostic","all","coha","elastic",211,1001,20,"100","RAW","glmnet",0.335100466921081,0.527367320171537
"plus","python","UnTagged","Agnostic","all","coha","elastic",210,1001,20,"100","RAW","glmnet",0.305205011452182,0.540434750888267
"norm","python","UnTagged","Agnostic","all","coha","elastic",211,1111,20,"100","RAW","glmnet",0.325595775066819,0.552621633945027
"plus","python","UnTagged","Agnostic","all","coha","elastic",210,1111,20,"100","RAW","glmnet",0.331379126819514,0.548677584027838
"norm","python","UnTagged","Agnostic","all","coha","elastic",211,1221,20,"100","RAW","glmnet",0.335291654489327,0.566884225501905
"plus","python","UnTagged","Agnostic","all","coha","elastic",210,1221,20,"100","RAW","glmnet",0.315492289116279,0.51483726341656
"norm","python","UnTagged","Agnostic","all","coha","elastic",211,1331,20,"100","RAW","glmnet",0.300001754588647,0.55644754972496
"plus","python","UnTagged","Agnostic","all","coha","elastic",210,1331,20,"100","RAW","glmnet",0.333400758432916,0.537860312177369
"norm","python","UnTagged","Agnostic","all","coha","elastic",211,1441,20,"100","RAW","glmnet",0.334598832960649,0.570033242111998
"plus","python","UnTagged","Agnostic","all","coha","elastic",210,1441,20,"100","RAW","glmnet",0.317089241868593,0.549425097474433
"norm","python","UnTagged","Agnostic","all","coha","elastic",211,1551,20,"100","RAW","glmnet",0.309398733600941,0.524763678589781
"plus","python","UnTagged","Agnostic","all","coha","elastic",210,1551,20,"100","RAW","glmnet",0.327558072928696,0.559273843552681
"norm","python","UnTagged","Agnostic","all","coha","elastic",211,1661,20,"100","RAW","glmnet",0.320726672189914,0.577558980647175
"plus","python","UnTagged","Agnostic","all","coha","elastic",210,1661,20,"100","RAW","glmnet",0.329487548154782,0.582089021511574
"norm","python","UnTagged","Agnostic","all","coha","elastic",211,1771,20,"100","RAW","glmnet",0.315158883190605,0.558806585941915
"plus","python","UnTagged","Agnostic","all","coha","elastic",210,1771,20,"100","RAW","glmnet",0.315988578222145,0.546799773746453
"norm","python","UnTagged","Agnostic","all","coha","elastic",211,1881,20,"100","RAW","glmnet",0.331793896733353,0.539084661809611
"plus","python","UnTagged","Agnostic","all","coha","elastic",210,1881,20,"100","RAW","glmnet",0.315770984916551,0.535505630263444
"norm","python","UnTagged","Agnostic","all","coha","elastic",211,1991,20,"100","RAW","glmnet",0.343840529611195,0.558236248075044
"plus","python","UnTagged","Agnostic","all","coha","elastic",210,1991,20,"100","RAW","glmnet",0.30947453362016,0.514193898666884
"norm","python","UnTagged","Agnostic","reddy","coha","elastic",89,1001,20,"500","RAW","glmnet",0.387723067401932,0.565736551054089
"plus","python","UnTagged","Agnostic","reddy","coha","elastic",89,1001,20,"500","RAW","glmnet",0.402454289658121,0.56062262373338
"norm","python","UnTagged","Agnostic","reddy","coha","elastic",89,1111,20,"500","RAW","glmnet",0.366662778242943,0.510629321573652
"plus","python","UnTagged","Agnostic","reddy","coha","elastic",89,1111,20,"500","RAW","glmnet",0.415845995741846,0.488030303030303
"norm","python","UnTagged","Agnostic","reddy","coha","elastic",89,1221,20,"500","RAW","glmnet",0.431698737370811,0.555370205520809
"plus","python","UnTagged","Agnostic","reddy","coha","elastic",89,1221,20,"500","RAW","glmnet",0.373485844361099,0.531558501242742
"norm","python","UnTagged","Agnostic","reddy","coha","elastic",89,1331,20,"500","RAW","glmnet",0.389084641690457,0.524925504265393
"plus","python","UnTagged","Agnostic","reddy","coha","elastic",89,1331,20,"500","RAW","glmnet",0.382883436486681,0.52976684705979
"norm","python","UnTagged","Agnostic","reddy","coha","elastic",89,1441,20,"500","RAW","glmnet",0.375075072028619,0.562263839949079
"plus","python","UnTagged","Agnostic","reddy","coha","elastic",89,1441,20,"500","RAW","glmnet",0.348774509697102,0.461450216450216
"norm","python","UnTagged","Agnostic","reddy","coha","elastic",89,1551,20,"500","RAW","glmnet",0.400471283833229,0.540833610648336
"plus","python","UnTagged","Agnostic","reddy","coha","elastic",89,1551,20,"500","RAW","glmnet",0.436759253405893,0.540833610648336
"norm","python","UnTagged","Agnostic","reddy","coha","elastic",89,1661,20,"500","RAW","glmnet",0.441008432439856,0.50525838598243
"plus","python","UnTagged","Agnostic","reddy","coha","elastic",89,1661,20,"500","RAW","glmnet",0.356561072008003,0.491512456845981
"norm","python","UnTagged","Agnostic","reddy","coha","elastic",89,1771,20,"500","RAW","glmnet",0.430032730515877,0.696711630248724
"plus","python","UnTagged","Agnostic","reddy","coha","elastic",89,1771,20,"500","RAW","glmnet",0.367337096716324,0.65530303030303
"norm","python","UnTagged","Agnostic","reddy","coha","elastic",89,1881,20,"500","RAW","glmnet",0.35540450658305,0.536444004928153
"plus","python","UnTagged","Agnostic","reddy","coha","elastic",89,1881,20,"500","RAW","glmnet",0.36924175732291,0.536444004928153
"norm","python","UnTagged","Agnostic","reddy","coha","elastic",89,1991,20,"500","RAW","glmnet",0.38049217977004,0.524760899970595
"plus","python","UnTagged","Agnostic","reddy","coha","elastic",89,1991,20,"500","RAW","glmnet",0.414036235863188,0.524760899970595
"norm","python","UnTagged","Agnostic","all","coha","elastic",211,1001,20,"500","RAW","glmnet",0.213394701544542,0.405418625632786
"plus","python","UnTagged","Agnostic","all","coha","elastic",210,1001,20,"500","RAW","glmnet",0.210342653759197,0.429056058224277
"norm","python","UnTagged","Agnostic","all","coha","elastic",211,1111,20,"500","RAW","glmnet",0.215526149580319,0.434712054085959
"plus","python","UnTagged","Agnostic","all","coha","elastic",210,1111,20,"500","RAW","glmnet",0.221230989069292,0.435651045496423
"norm","python","UnTagged","Agnostic","all","coha","elastic",211,1221,20,"500","RAW","glmnet",0.219391578397756,0.442017240080742
"plus","python","UnTagged","Agnostic","all","coha","elastic",210,1221,20,"500","RAW","glmnet",0.217777230620321,0.438249471011359
"norm","python","UnTagged","Agnostic","all","coha","elastic",211,1331,20,"500","RAW","glmnet",0.286385082075241,0.428443167923083
"plus","python","UnTagged","Agnostic","all","coha","elastic",210,1331,20,"500","RAW","glmnet",0.240441772094875,0.422371857977
"norm","python","UnTagged","Agnostic","all","coha","elastic",211,1441,20,"500","RAW","glmnet",0.215399976640456,0.442868857553264
"plus","python","UnTagged","Agnostic","all","coha","elastic",210,1441,20,"500","RAW","glmnet",0.214464382830444,0.431666379051019
"norm","python","UnTagged","Agnostic","all","coha","elastic",211,1551,20,"500","RAW","glmnet",0.235635519184293,0.429428135485238
"plus","python","UnTagged","Agnostic","all","coha","elastic",210,1551,20,"500","RAW","glmnet",0.234491039884483,0.443142705535209
"norm","python","UnTagged","Agnostic","all","coha","elastic",211,1661,20,"500","RAW","glmnet",0.219073121520307,0.467555115752769
"plus","python","UnTagged","Agnostic","all","coha","elastic",210,1661,20,"500","RAW","glmnet",0.234996562245229,0.487440590229319
"norm","python","UnTagged","Agnostic","all","coha","elastic",211,1771,20,"500","RAW","glmnet",0.218449899519348,0.445391702134778
"plus","python","UnTagged","Agnostic","all","coha","elastic",210,1771,20,"500","RAW","glmnet",0.220039313082042,0.434976160647385
"norm","python","UnTagged","Agnostic","all","coha","elastic",211,1881,20,"500","RAW","glmnet",0.228314606184284,0.414317991566541
"plus","python","UnTagged","Agnostic","all","coha","elastic",210,1881,20,"500","RAW","glmnet",0.221412386568467,0.428812827796684
"norm","python","UnTagged","Agnostic","all","coha","elastic",211,1991,20,"500","RAW","glmnet",0.217809272989074,0.459711581372117
"plus","python","UnTagged","Agnostic","all","coha","elastic",210,1991,20,"500","RAW","glmnet",0.228718220217993,0.414087444084271
"norm","python","UnTagged","Agnostic","reddy","coha","elastic",89,1001,20,"1000","RAW","glmnet",0.353293810767506,0.408344611351181
"plus","python","UnTagged","Agnostic","reddy","coha","elastic",89,1001,20,"1000","RAW","glmnet",0.251278408319414,0.385856313106358
"norm","python","UnTagged","Agnostic","reddy","coha","elastic",89,1111,20,"1000","RAW","glmnet",0.252432781379913,0.37645912272558
"plus","python","UnTagged","Agnostic","reddy","coha","elastic",89,1111,20,"1000","RAW","glmnet",0.244936782522762,0.356849719726852
"norm","python","UnTagged","Agnostic","reddy","coha","elastic",89,1221,20,"1000","RAW","glmnet",0.325641567754638,0.37926067624351
"plus","python","UnTagged","Agnostic","reddy","coha","elastic",89,1221,20,"1000","RAW","glmnet",0.250937090280624,0.37926067624351
"norm","python","UnTagged","Agnostic","reddy","coha","elastic",89,1331,20,"1000","RAW","glmnet",0.380461108360111,0.396353606397093
"plus","python","UnTagged","Agnostic","reddy","coha","elastic",89,1331,20,"1000","RAW","glmnet",0.23251884062542,0.396353606397093
"norm","python","UnTagged","Agnostic","reddy","coha","elastic",89,1441,20,"1000","RAW","glmnet",0.242472115996847,0.292555815350943
"plus","python","UnTagged","Agnostic","reddy","coha","elastic",89,1441,20,"1000","RAW","glmnet",0.270894285335496,0.284155844155844
"norm","python","UnTagged","Agnostic","reddy","coha","elastic",89,1551,20,"1000","RAW","glmnet",0.312137228486699,0.456755690846096
"plus","python","UnTagged","Agnostic","reddy","coha","elastic",89,1551,20,"1000","RAW","glmnet",0.249987966062871,0.456755690846096
"norm","python","UnTagged","Agnostic","reddy","coha","elastic",89,1661,20,"1000","RAW","glmnet",0.321285138256671,0.356435990135085
"plus","python","UnTagged","Agnostic","reddy","coha","elastic",89,1661,20,"1000","RAW","glmnet",0.238759383097115,0.356426858472486
"norm","python","UnTagged","Agnostic","reddy","coha","elastic",89,1771,20,"1000","RAW","glmnet",0.295686234331846,0.298994607805746
"plus","python","UnTagged","Agnostic","reddy","coha","elastic",89,1771,20,"1000","RAW","glmnet",0.261380090605773,0.287640692640693
"norm","python","UnTagged","Agnostic","reddy","coha","elastic",89,1881,20,"1000","RAW","glmnet",0.244386259514805,0.405664957731677
"plus","python","UnTagged","Agnostic","reddy","coha","elastic",89,1881,20,"1000","RAW","glmnet",0.308501205609136,0.405664957731677
"norm","python","UnTagged","Agnostic","reddy","coha","elastic",89,1991,20,"1000","RAW","glmnet",0.255324323767516,0.335034783665941
"plus","python","UnTagged","Agnostic","reddy","coha","elastic",89,1991,20,"1000","RAW","glmnet",0.340668358115212,0.316739926739927
"norm","python","UnTagged","Agnostic","all","coha","elastic",211,1001,20,"1000","RAW","glmnet",0.119168325584402,0.271890450630683
"plus","python","UnTagged","Agnostic","all","coha","elastic",210,1001,20,"1000","RAW","glmnet",0.136032806427328,0.318604638456866
"norm","python","UnTagged","Agnostic","all","coha","elastic",211,1111,20,"1000","RAW","glmnet",0.121495439075956,0.271222572391454
"plus","python","UnTagged","Agnostic","all","coha","elastic",210,1111,20,"1000","RAW","glmnet",0.162186913497883,0.316694347348336
"norm","python","UnTagged","Agnostic","all","coha","elastic",211,1221,20,"1000","RAW","glmnet",0.126398853923442,0.301184527319497
"plus","python","UnTagged","Agnostic","all","coha","elastic",210,1221,20,"1000","RAW","glmnet",0.163779349220349,0.342415000288248
