"model","impute","tag","setting","dataset","corpus","ml_algo","n","seed","timespan","cutoff","ppmi","method","TrainRsquared","TrainSpearman"
"norm","python","Tagged","Agnostic","reddy","coha","elastic",89,1881,20,"0","PPMI","glmnet",0.473565354511477,0.678203463203463
"plus","python","Tagged","Agnostic","reddy","coha","elastic",89,1881,20,"0","PPMI","glmnet",0.48038885044831,0.678203463203463
"norm","python","Tagged","Agnostic","reddy","coha","elastic",89,1991,20,"0","PPMI","glmnet",0.464603186876557,0.652937062937063
"plus","python","Tagged","Agnostic","reddy","coha","elastic",89,1991,20,"0","PPMI","glmnet",0.457556128673311,0.648979353979354
"norm","python","Tagged","Agnostic","all","coha","elastic",211,1001,20,"0","PPMI","glmnet",0.331488187437789,0.531244497647068
"plus","python","Tagged","Agnostic","all","coha","elastic",210,1001,20,"0","PPMI","glmnet",0.298798576161635,0.531585189706358
"norm","python","Tagged","Agnostic","all","coha","elastic",211,1111,20,"0","PPMI","glmnet",0.283045212684096,0.531739345040616
"plus","python","Tagged","Agnostic","all","coha","elastic",210,1111,20,"0","PPMI","glmnet",0.321910187629113,0.556432598778395
"norm","python","Tagged","Agnostic","all","coha","elastic",211,1221,20,"0","PPMI","glmnet",0.317850999464358,0.570960160383874
"plus","python","Tagged","Agnostic","all","coha","elastic",210,1221,20,"0","PPMI","glmnet",0.295285005367878,0.551562035752974
"norm","python","Tagged","Agnostic","all","coha","elastic",211,1331,20,"0","PPMI","glmnet",0.265738060813559,0.53992248750939
"plus","python","Tagged","Agnostic","all","coha","elastic",210,1331,20,"0","PPMI","glmnet",0.289705361826748,0.525179871298441
"norm","python","Tagged","Agnostic","all","coha","elastic",211,1441,20,"0","PPMI","glmnet",0.323513438720813,0.567770198074567
"plus","python","Tagged","Agnostic","all","coha","elastic",210,1441,20,"0","PPMI","glmnet",0.293181619786728,0.552742731106014
"norm","python","Tagged","Agnostic","all","coha","elastic",211,1551,20,"0","PPMI","glmnet",0.296203879995586,0.55533444208877
"plus","python","Tagged","Agnostic","all","coha","elastic",210,1551,20,"0","PPMI","glmnet",0.294110558417163,0.547836981698359
"norm","python","Tagged","Agnostic","all","coha","elastic",211,1661,20,"0","PPMI","glmnet",0.342263691570633,0.570899132652719
"plus","python","Tagged","Agnostic","all","coha","elastic",210,1661,20,"0","PPMI","glmnet",0.334360895425899,0.573200292803637
"norm","python","Tagged","Agnostic","all","coha","elastic",211,1771,20,"0","PPMI","glmnet",0.312560820603357,0.550835280670534
"plus","python","Tagged","Agnostic","all","coha","elastic",210,1771,20,"0","PPMI","glmnet",0.291026786431546,0.715789473684211
"norm","python","Tagged","Agnostic","all","coha","elastic",211,1881,20,"0","PPMI","glmnet",0.326162099060876,0.559978721768155
"plus","python","Tagged","Agnostic","all","coha","elastic",210,1881,20,"0","PPMI","glmnet",0.326683421193382,0.569842591177944
"norm","python","Tagged","Agnostic","all","coha","elastic",211,1991,20,"0","PPMI","glmnet",0.32996972239427,0.563868369100445
"plus","python","Tagged","Agnostic","all","coha","elastic",210,1991,20,"0","PPMI","glmnet",0.305700485074921,0.560383855357018
"norm","python","Tagged","Agnostic","reddy","coha","elastic",89,1001,20,"10","PPMI","glmnet",0.503787539734989,0.699555858541652
"plus","python","Tagged","Agnostic","reddy","coha","elastic",89,1001,20,"10","PPMI","glmnet",0.507627533452358,0.699555858541652
"norm","python","Tagged","Agnostic","reddy","coha","elastic",89,1111,20,"10","PPMI","glmnet",0.482054019154566,0.592142857142857
"plus","python","Tagged","Agnostic","reddy","coha","elastic",89,1111,20,"10","PPMI","glmnet",0.461852078137663,0.587056277056277
"norm","python","Tagged","Agnostic","reddy","coha","elastic",89,1221,20,"10","PPMI","glmnet",0.556629349861281,0.704042480179364
"plus","python","Tagged","Agnostic","reddy","coha","elastic",89,1221,20,"10","PPMI","glmnet",0.506915850750939,0.702700488837373
"norm","python","Tagged","Agnostic","reddy","coha","elastic",89,1331,20,"10","PPMI","glmnet",0.51029440906071,0.61634225530506
"plus","python","Tagged","Agnostic","reddy","coha","elastic",89,1331,20,"10","PPMI","glmnet",0.499231385072131,0.61634225530506
"norm","python","Tagged","Agnostic","reddy","coha","elastic",89,1441,20,"10","PPMI","glmnet",0.442637639523603,0.659545454545455
"plus","python","Tagged","Agnostic","reddy","coha","elastic",89,1441,20,"10","PPMI","glmnet",0.505712104948445,0.659545454545455
"norm","python","Tagged","Agnostic","reddy","coha","elastic",89,1551,20,"10","PPMI","glmnet",0.469666400499532,0.679390719008124
"plus","python","Tagged","Agnostic","reddy","coha","elastic",89,1551,20,"10","PPMI","glmnet",0.507684160908996,0.679390719008124
"norm","python","Tagged","Agnostic","reddy","coha","elastic",89,1661,20,"10","PPMI","glmnet",0.498013780575244,0.625066055506047
"plus","python","Tagged","Agnostic","reddy","coha","elastic",89,1661,20,"10","PPMI","glmnet",0.470338478833132,0.620653666735912
"norm","python","Tagged","Agnostic","reddy","coha","elastic",89,1771,20,"10","PPMI","glmnet",0.53292007609974,0.672337662337662
"plus","python","Tagged","Agnostic","reddy","coha","elastic",89,1771,20,"10","PPMI","glmnet",0.484315182912758,0.672337662337662
"norm","python","Tagged","Agnostic","reddy","coha","elastic",89,1881,20,"10","PPMI","glmnet",0.500726952167363,0.621168831168831
"plus","python","Tagged","Agnostic","reddy","coha","elastic",89,1881,20,"10","PPMI","glmnet",0.492473199458107,0.624458874458874
"norm","python","Tagged","Agnostic","reddy","coha","elastic",89,1991,20,"10","PPMI","glmnet",0.497095479485557,0.638939393939394
"plus","python","Tagged","Agnostic","reddy","coha","elastic",89,1991,20,"10","PPMI","glmnet",0.465461713836223,0.636746586746587
"norm","python","Tagged","Agnostic","all","coha","elastic",211,1001,20,"10","PPMI","glmnet",0.367580611246385,0.567420193131949
"plus","python","Tagged","Agnostic","all","coha","elastic",210,1001,20,"10","PPMI","glmnet",0.320062547308322,0.562026541660018
"norm","python","Tagged","Agnostic","all","coha","elastic",211,1111,20,"10","PPMI","glmnet",0.337243989032151,0.582976602078626
"plus","python","Tagged","Agnostic","all","coha","elastic",210,1111,20,"10","PPMI","glmnet",0.309828531702646,0.554694920214101
"norm","python","Tagged","Agnostic","all","coha","elastic",211,1221,20,"10","PPMI","glmnet",0.362745587767097,0.599235509942358
"plus","python","Tagged","Agnostic","all","coha","elastic",210,1221,20,"10","PPMI","glmnet",0.300651102921498,0.564935064935065
"norm","python","Tagged","Agnostic","all","coha","elastic",211,1331,20,"10","PPMI","glmnet",0.320061785635785,0.597756902272357
"plus","python","Tagged","Agnostic","all","coha","elastic",210,1331,20,"10","PPMI","glmnet",0.301452806000175,0.531976681508146
"norm","python","Tagged","Agnostic","all","coha","elastic",211,1441,20,"10","PPMI","glmnet",0.346772980812351,0.621956719129688
"plus","python","Tagged","Agnostic","all","coha","elastic",210,1441,20,"10","PPMI","glmnet",0.339791887978177,0.592514260854438
"norm","python","Tagged","Agnostic","all","coha","elastic",211,1551,20,"10","PPMI","glmnet",0.318599712156232,0.599601330554788
"plus","python","Tagged","Agnostic","all","coha","elastic",210,1551,20,"10","PPMI","glmnet",0.324452977907684,0.701015468905373
"norm","python","Tagged","Agnostic","all","coha","elastic",211,1661,20,"10","PPMI","glmnet",0.354600601771771,0.573709443277237
"plus","python","Tagged","Agnostic","all","coha","elastic",210,1661,20,"10","PPMI","glmnet",0.320223303020911,0.546247202804907
"norm","python","Tagged","Agnostic","all","coha","elastic",211,1771,20,"10","PPMI","glmnet",0.34329098136837,0.577920890690631
"plus","python","Tagged","Agnostic","all","coha","elastic",210,1771,20,"10","PPMI","glmnet",0.289644420303387,0.712781954887218
"norm","python","Tagged","Agnostic","all","coha","elastic",211,1881,20,"10","PPMI","glmnet",0.35328009574703,0.621796593777317
"plus","python","Tagged","Agnostic","all","coha","elastic",210,1881,20,"10","PPMI","glmnet",0.333062489475066,0.593945485654652
"norm","python","Tagged","Agnostic","all","coha","elastic",211,1991,20,"10","PPMI","glmnet",0.392691326570003,0.570763507643981
"plus","python","Tagged","Agnostic","all","coha","elastic",210,1991,20,"10","PPMI","glmnet",0.316783756621941,0.576733910720162
"norm","python","Tagged","Agnostic","reddy","coha","elastic",89,1001,20,"50","PPMI","glmnet",0.488323933522711,0.693724508423304
"plus","python","Tagged","Agnostic","reddy","coha","elastic",89,1001,20,"50","PPMI","glmnet",0.50095233279213,0.695542690241486
"norm","python","Tagged","Agnostic","reddy","coha","elastic",89,1111,20,"50","PPMI","glmnet",0.481067787671088,0.597099567099567
"plus","python","Tagged","Agnostic","reddy","coha","elastic",89,1111,20,"50","PPMI","glmnet",0.461513555580672,0.58
"norm","python","Tagged","Agnostic","reddy","coha","elastic",89,1221,20,"50","PPMI","glmnet",0.561077518416645,0.732003664039705
"plus","python","Tagged","Agnostic","reddy","coha","elastic",89,1221,20,"50","PPMI","glmnet",0.518819854838476,0.733215785251826
"norm","python","Tagged","Agnostic","reddy","coha","elastic",89,1331,20,"50","PPMI","glmnet",0.540394501039464,0.649636482700131
"plus","python","Tagged","Agnostic","reddy","coha","elastic",89,1331,20,"50","PPMI","glmnet",0.480456772262095,0.649636482700131
"norm","python","Tagged","Agnostic","reddy","coha","elastic",89,1441,20,"50","PPMI","glmnet",0.44625953224581,0.662452717771915
"plus","python","Tagged","Agnostic","reddy","coha","elastic",89,1441,20,"50","PPMI","glmnet",0.489466426387172,0.662452717771915
"norm","python","Tagged","Agnostic","reddy","coha","elastic",89,1551,20,"50","PPMI","glmnet",0.484385920876451,0.699354259290861
"plus","python","Tagged","Agnostic","reddy","coha","elastic",89,1551,20,"50","PPMI","glmnet",0.518072600924818,0.691950300750042
"norm","python","Tagged","Agnostic","reddy","coha","elastic",89,1661,20,"50","PPMI","glmnet",0.485436220556518,0.678845203835617
"plus","python","Tagged","Agnostic","reddy","coha","elastic",89,1661,20,"50","PPMI","glmnet",0.519030223714824,0.678845203835617
"norm","python","Tagged","Agnostic","reddy","coha","elastic",89,1771,20,"50","PPMI","glmnet",0.510186579793835,0.690757575757576
"plus","python","Tagged","Agnostic","reddy","coha","elastic",89,1771,20,"50","PPMI","glmnet",0.500105334345035,0.691904761904762
"norm","python","Tagged","Agnostic","reddy","coha","elastic",89,1881,20,"50","PPMI","glmnet",0.506460241699249,0.682575757575758
"plus","python","Tagged","Agnostic","reddy","coha","elastic",89,1881,20,"50","PPMI","glmnet",0.518635752203885,0.683831168831169
"norm","python","Tagged","Agnostic","reddy","coha","elastic",89,1991,20,"50","PPMI","glmnet",0.508971581968661,0.681050616050616
"plus","python","Tagged","Agnostic","reddy","coha","elastic",89,1991,20,"50","PPMI","glmnet",0.482412247810462,0.677832167832168
"norm","python","Tagged","Agnostic","all","coha","elastic",211,1001,20,"50","PPMI","glmnet",0.2643265068959,0.45952294975216
"plus","python","Tagged","Agnostic","all","coha","elastic",210,1001,20,"50","PPMI","glmnet",0.236563056419931,0.473421420969738
"norm","python","Tagged","Agnostic","all","coha","elastic",211,1111,20,"50","PPMI","glmnet",0.237216604275594,0.491725986513948
"plus","python","Tagged","Agnostic","all","coha","elastic",210,1111,20,"50","PPMI","glmnet",0.26308256514268,0.491232356470835
"norm","python","Tagged","Agnostic","all","coha","elastic",211,1221,20,"50","PPMI","glmnet",0.251839070171785,0.512036425365682
"plus","python","Tagged","Agnostic","all","coha","elastic",210,1221,20,"50","PPMI","glmnet",0.248118033558975,0.50187014827585
"norm","python","Tagged","Agnostic","all","coha","elastic",211,1331,20,"50","PPMI","glmnet",0.238291823988839,0.460812629574957
"plus","python","Tagged","Agnostic","all","coha","elastic",210,1331,20,"50","PPMI","glmnet",0.217080527238724,0.460565581922686
"norm","python","Tagged","Agnostic","all","coha","elastic",211,1441,20,"50","PPMI","glmnet",0.25205346571275,0.521782640828724
"plus","python","Tagged","Agnostic","all","coha","elastic",210,1441,20,"50","PPMI","glmnet",0.270597284908089,0.519428727483086
"norm","python","Tagged","Agnostic","all","coha","elastic",211,1551,20,"50","PPMI","glmnet",0.240435046770026,0.496988780964398
"plus","python","Tagged","Agnostic","all","coha","elastic",210,1551,20,"50","PPMI","glmnet",0.260302792954644,0.507549047388282
"norm","python","Tagged","Agnostic","all","coha","elastic",211,1661,20,"50","PPMI","glmnet",0.254212256827151,0.52138009784816
"plus","python","Tagged","Agnostic","all","coha","elastic",210,1661,20,"50","PPMI","glmnet",0.281867459467528,0.550177297786446
"norm","python","Tagged","Agnostic","all","coha","elastic",211,1771,20,"50","PPMI","glmnet",0.255023780380872,0.50475588645539
"plus","python","Tagged","Agnostic","all","coha","elastic",210,1771,20,"50","PPMI","glmnet",0.234442668789401,0.490687421092747
"norm","python","Tagged","Agnostic","all","coha","elastic",211,1881,20,"50","PPMI","glmnet",0.263633045551822,0.480171232457248
"plus","python","Tagged","Agnostic","all","coha","elastic",210,1881,20,"50","PPMI","glmnet",0.260952839862539,0.482752624865368
"norm","python","Tagged","Agnostic","all","coha","elastic",211,1991,20,"50","PPMI","glmnet",0.30840565870195,0.505613629122216
"plus","python","Tagged","Agnostic","all","coha","elastic",210,1991,20,"50","PPMI","glmnet",0.243827573796558,0.454180919233737
"norm","python","Tagged","Agnostic","reddy","coha","elastic",89,1001,20,"100","PPMI","glmnet",0.568117425275972,0.710697607060713
"plus","python","Tagged","Agnostic","reddy","coha","elastic",89,1001,20,"100","PPMI","glmnet",0.550382773792141,0.709899049817566
"norm","python","Tagged","Agnostic","reddy","coha","elastic",89,1111,20,"100","PPMI","glmnet",0.53937914331628,0.676266010058943
"plus","python","Tagged","Agnostic","reddy","coha","elastic",89,1111,20,"100","PPMI","glmnet",0.511808360239344,0.673095238095238
"norm","python","Tagged","Agnostic","reddy","coha","elastic",89,1221,20,"100","PPMI","glmnet",0.594097783944543,0.735565707852878
"plus","python","Tagged","Agnostic","reddy","coha","elastic",89,1221,20,"100","PPMI","glmnet",0.530052107567368,0.735565707852878
"norm","python","Tagged","Agnostic","reddy","coha","elastic",89,1331,20,"100","PPMI","glmnet",0.536398885160051,0.683094799377464
"plus","python","Tagged","Agnostic","reddy","coha","elastic",89,1331,20,"100","PPMI","glmnet",0.539650030529087,0.679223382351256
"norm","python","Tagged","Agnostic","reddy","coha","elastic",89,1441,20,"100","PPMI","glmnet",0.480808267197627,0.682667649025326
"plus","python","Tagged","Agnostic","reddy","coha","elastic",89,1441,20,"100","PPMI","glmnet",0.52347132567561,0.676558441558442
"norm","python","Tagged","Agnostic","reddy","coha","elastic",89,1551,20,"100","PPMI","glmnet",0.529023728797227,0.701176457420375
"plus","python","Tagged","Agnostic","reddy","coha","elastic",89,1551,20,"100","PPMI","glmnet",0.559650468513417,0.701176457420375
"norm","python","Tagged","Agnostic","reddy","coha","elastic",89,1661,20,"100","PPMI","glmnet",0.534099019242626,0.664244302876393
"plus","python","Tagged","Agnostic","reddy","coha","elastic",89,1661,20,"100","PPMI","glmnet",0.523348826083038,0.655971720502967
"norm","python","Tagged","Agnostic","reddy","coha","elastic",89,1771,20,"100","PPMI","glmnet",0.576242656860423,0.692276681111035
"plus","python","Tagged","Agnostic","reddy","coha","elastic",89,1771,20,"100","PPMI","glmnet",0.508708273391318,0.681536796536797
"norm","python","Tagged","Agnostic","reddy","coha","elastic",89,1881,20,"100","PPMI","glmnet",0.541591538513335,0.722560273578294
"plus","python","Tagged","Agnostic","reddy","coha","elastic",89,1881,20,"100","PPMI","glmnet",0.531313194665885,0.711796536796537
"norm","python","Tagged","Agnostic","reddy","coha","elastic",89,1991,20,"100","PPMI","glmnet",0.512885486930329,0.667745587745588
"plus","python","Tagged","Agnostic","reddy","coha","elastic",89,1991,20,"100","PPMI","glmnet",0.504674926176543,0.664206610972545
"norm","python","Tagged","Agnostic","all","coha","elastic",211,1001,20,"100","PPMI","glmnet",0.302971823528876,0.515257201434457
"plus","python","Tagged","Agnostic","all","coha","elastic",210,1001,20,"100","PPMI","glmnet",0.28806576096163,0.517846283233997
"norm","python","Tagged","Agnostic","all","coha","elastic",211,1111,20,"100","PPMI","glmnet",0.295943076242601,0.522089771285808
"plus","python","Tagged","Agnostic","all","coha","elastic",210,1111,20,"100","PPMI","glmnet",0.301547800255698,0.502618564954909
"norm","python","Tagged","Agnostic","all","coha","elastic",211,1221,20,"100","PPMI","glmnet",0.295804365083817,0.54303277767325
"plus","python","Tagged","Agnostic","all","coha","elastic",210,1221,20,"100","PPMI","glmnet",0.292499996108926,0.495251006829193
"norm","python","Tagged","Agnostic","all","coha","elastic",211,1331,20,"100","PPMI","glmnet",0.281171029082091,0.505997869872974
"plus","python","Tagged","Agnostic","all","coha","elastic",210,1331,20,"100","PPMI","glmnet",0.283517848870595,0.500726760792741
"norm","python","Tagged","Agnostic","all","coha","elastic",211,1441,20,"100","PPMI","glmnet",0.304930137631317,0.552778952616599
"plus","python","Tagged","Agnostic","all","coha","elastic",210,1441,20,"100","PPMI","glmnet",0.298166455716917,0.518326210397852
"norm","python","Tagged","Agnostic","all","coha","elastic",211,1551,20,"100","PPMI","glmnet",0.285869028402579,0.507797235727765
"plus","python","Tagged","Agnostic","all","coha","elastic",210,1551,20,"100","PPMI","glmnet",0.31303239035606,0.527516956609289
"norm","python","Tagged","Agnostic","all","coha","elastic",211,1661,20,"100","PPMI","glmnet",0.296780286351395,0.545534978270494
"plus","python","Tagged","Agnostic","all","coha","elastic",210,1661,20,"100","PPMI","glmnet",0.314981855659007,0.534435468045887
"norm","python","Tagged","Agnostic","all","coha","elastic",211,1771,20,"100","PPMI","glmnet",0.285945748167578,0.555959032071154
"plus","python","Tagged","Agnostic","all","coha","elastic",210,1771,20,"100","PPMI","glmnet",0.282306727377482,0.516312529707111
"norm","python","Tagged","Agnostic","all","coha","elastic",211,1881,20,"100","PPMI","glmnet",0.290321446756391,0.53110496607868
"plus","python","Tagged","Agnostic","all","coha","elastic",210,1881,20,"100","PPMI","glmnet",0.300873945080153,0.516092943564519
"norm","python","Tagged","Agnostic","all","coha","elastic",211,1991,20,"100","PPMI","glmnet",0.325610290496181,0.53922362542451
"plus","python","Tagged","Agnostic","all","coha","elastic",210,1991,20,"100","PPMI","glmnet",0.301695012109426,0.508121333363912
"norm","python","Tagged","Agnostic","reddy","coha","elastic",89,1001,20,"500","PPMI","glmnet",0.350262388110251,0.529313599393756
"plus","python","Tagged","Agnostic","reddy","coha","elastic",89,1001,20,"500","PPMI","glmnet",0.359257120548042,0.532005447326882
"norm","python","Tagged","Agnostic","reddy","coha","elastic",89,1111,20,"500","PPMI","glmnet",0.336300494538664,0.451482600122619
"plus","python","Tagged","Agnostic","reddy","coha","elastic",89,1111,20,"500","PPMI","glmnet",0.397219264110846,0.451482600122619
"norm","python","Tagged","Agnostic","reddy","coha","elastic",89,1221,20,"500","PPMI","glmnet",0.3921589705851,0.503523137415096
"plus","python","Tagged","Agnostic","reddy","coha","elastic",89,1221,20,"500","PPMI","glmnet",0.338328639345944,0.46529592391147
"norm","python","Tagged","Agnostic","reddy","coha","elastic",89,1331,20,"500","PPMI","glmnet",0.3441271999881,0.494598471076475
"plus","python","Tagged","Agnostic","reddy","coha","elastic",89,1331,20,"500","PPMI","glmnet",0.367519494340172,0.47804745619273
"norm","python","Tagged","Agnostic","reddy","coha","elastic",89,1441,20,"500","PPMI","glmnet",0.32625858164269,0.416597655257347
"plus","python","Tagged","Agnostic","reddy","coha","elastic",89,1441,20,"500","PPMI","glmnet",0.309132013121036,0.412805915405144
"norm","python","Tagged","Agnostic","reddy","coha","elastic",89,1551,20,"500","PPMI","glmnet",0.326739257896163,0.520703203782474
"plus","python","Tagged","Agnostic","reddy","coha","elastic",89,1551,20,"500","PPMI","glmnet",0.416254040855525,0.503323222874839
"norm","python","Tagged","Agnostic","reddy","coha","elastic",89,1661,20,"500","PPMI","glmnet",0.366670353602164,0.43486231284576
"plus","python","Tagged","Agnostic","reddy","coha","elastic",89,1661,20,"500","PPMI","glmnet",0.324470426869523,0.423933582361351
"norm","python","Tagged","Agnostic","reddy","coha","elastic",89,1771,20,"500","PPMI","glmnet",0.354394782575541,0.489250809604134
"plus","python","Tagged","Agnostic","reddy","coha","elastic",89,1771,20,"500","PPMI","glmnet",0.329660638569685,0.489250809604134
"norm","python","Tagged","Agnostic","reddy","coha","elastic",89,1881,20,"500","PPMI","glmnet",0.347512075094359,0.446632229554344
"plus","python","Tagged","Agnostic","reddy","coha","elastic",89,1881,20,"500","PPMI","glmnet",0.335167583938571,0.446632229554344
"norm","python","Tagged","Agnostic","reddy","coha","elastic",89,1991,20,"500","PPMI","glmnet",0.339705861022628,0.488570138017371
"plus","python","Tagged","Agnostic","reddy","coha","elastic",89,1991,20,"500","PPMI","glmnet",0.378955844747309,0.474297194840354
"norm","python","Tagged","Agnostic","all","coha","elastic",211,1001,20,"500","PPMI","glmnet",0.181126112193431,0.379406521267314
"plus","python","Tagged","Agnostic","all","coha","elastic",210,1001,20,"500","PPMI","glmnet",0.167072558186278,0.380176927904089
"norm","python","Tagged","Agnostic","all","coha","elastic",211,1111,20,"500","PPMI","glmnet",0.170770813153818,0.388194974223714
"plus","python","Tagged","Agnostic","all","coha","elastic",210,1111,20,"500","PPMI","glmnet",0.190694536787467,0.387883921636436
"norm","python","Tagged","Agnostic","all","coha","elastic",211,1221,20,"500","PPMI","glmnet",0.176161031831161,0.408442013190916
"plus","python","Tagged","Agnostic","all","coha","elastic",210,1221,20,"500","PPMI","glmnet",0.182584120502841,0.414665866595235
"norm","python","Tagged","Agnostic","all","coha","elastic",211,1331,20,"500","PPMI","glmnet",0.229997472120763,0.382381995258453
"plus","python","Tagged","Agnostic","all","coha","elastic",210,1331,20,"500","PPMI","glmnet",0.218978922116093,0.376419599933896
"norm","python","Tagged","Agnostic","all","coha","elastic",211,1441,20,"500","PPMI","glmnet",0.174077283478248,0.39509773460505
"plus","python","Tagged","Agnostic","all","coha","elastic",210,1441,20,"500","PPMI","glmnet",0.176591859769445,0.384146451566472
"norm","python","Tagged","Agnostic","all","coha","elastic",211,1551,20,"500","PPMI","glmnet",0.190588678919731,0.382832697873761
"plus","python","Tagged","Agnostic","all","coha","elastic",210,1551,20,"500","PPMI","glmnet",0.191632058827917,0.411188114434537
"norm","python","Tagged","Agnostic","all","coha","elastic",211,1661,20,"500","PPMI","glmnet",0.17328109211838,0.419256569628299
"plus","python","Tagged","Agnostic","all","coha","elastic",210,1661,20,"500","PPMI","glmnet",0.18456514984267,0.431785799174116
"norm","python","Tagged","Agnostic","all","coha","elastic",211,1771,20,"500","PPMI","glmnet",0.179777096156304,0.392400658507781
"plus","python","Tagged","Agnostic","all","coha","elastic",210,1771,20,"500","PPMI","glmnet",0.188070459735129,0.377727983883052
"norm","python","Tagged","Agnostic","all","coha","elastic",211,1881,20,"500","PPMI","glmnet",0.190074285310823,0.380492761059251
"plus","python","Tagged","Agnostic","all","coha","elastic",210,1881,20,"500","PPMI","glmnet",0.181550105496084,0.39897137788893
"norm","python","Tagged","Agnostic","all","coha","elastic",211,1991,20,"500","PPMI","glmnet",0.174409625829625,0.416613166353442
"plus","python","Tagged","Agnostic","all","coha","elastic",210,1991,20,"500","PPMI","glmnet",0.223102581914972,0.376231042785548
"norm","python","Tagged","Agnostic","reddy","coha","elastic",89,1001,20,"1000","PPMI","glmnet",0.318563944997103,0.368497517536394
"plus","python","Tagged","Agnostic","reddy","coha","elastic",89,1001,20,"1000","PPMI","glmnet",0.270681239080824,0.443023737380867
"norm","python","Tagged","Agnostic","reddy","coha","elastic",89,1111,20,"1000","PPMI","glmnet",0.242660736633075,0.31318271830796
"plus","python","Tagged","Agnostic","reddy","coha","elastic",89,1111,20,"1000","PPMI","glmnet",0.29033625195711,0.403246753246753
"norm","python","Tagged","Agnostic","reddy","coha","elastic",89,1221,20,"1000","PPMI","glmnet",0.318053753453151,0.363781343769601
"plus","python","Tagged","Agnostic","reddy","coha","elastic",89,1221,20,"1000","PPMI","glmnet",0.286855412669736,0.344157711648435
"norm","python","Tagged","Agnostic","reddy","coha","elastic",89,1331,20,"1000","PPMI","glmnet",0.389969203538909,0.271443239005904
"plus","python","Tagged","Agnostic","reddy","coha","elastic",89,1331,20,"1000","PPMI","glmnet",0.254173343301067,0.369646069636482
"norm","python","Tagged","Agnostic","reddy","coha","elastic",89,1441,20,"1000","PPMI","glmnet",0.229481480140966,0.330986320097745
"plus","python","Tagged","Agnostic","reddy","coha","elastic",89,1441,20,"1000","PPMI","glmnet",0.255743267484326,0.367272727272727
"norm","python","Tagged","Agnostic","reddy","coha","elastic",89,1551,20,"1000","PPMI","glmnet",0.276858573668905,0.547722557505166
"plus","python","Tagged","Agnostic","reddy","coha","elastic",89,1551,20,"1000","PPMI","glmnet",0.24867790157568,0.547722557505166
"norm","python","Tagged","Agnostic","reddy","coha","elastic",89,1661,20,"1000","PPMI","glmnet",0.32023755914348,0.323482821311366
"plus","python","Tagged","Agnostic","reddy","coha","elastic",89,1661,20,"1000","PPMI","glmnet",0.280350314327348,0.393381795941228
"norm","python","Tagged","Agnostic","reddy","coha","elastic",89,1771,20,"1000","PPMI","glmnet",0.268432508141126,0.325243412852436
"plus","python","Tagged","Agnostic","reddy","coha","elastic",89,1771,20,"1000","PPMI","glmnet",0.265008463164231,0.362813852813853
"norm","python","Tagged","Agnostic","reddy","coha","elastic",89,1881,20,"1000","PPMI","glmnet",0.275608266717751,0.343954023035207
"plus","python","Tagged","Agnostic","reddy","coha","elastic",89,1881,20,"1000","PPMI","glmnet",0.323404443700898,0.335562770562771
"norm","python","Tagged","Agnostic","reddy","coha","elastic",89,1991,20,"1000","PPMI","glmnet",0.254701280178773,0.253772270105368
"plus","python","Tagged","Agnostic","reddy","coha","elastic",89,1991,20,"1000","PPMI","glmnet",0.327372361491655,0.387229437229437
"norm","python","Tagged","Agnostic","all","coha","elastic",211,1001,20,"1000","PPMI","glmnet",0.115310929291547,0.240324119715244
"plus","python","Tagged","Agnostic","all","coha","elastic",210,1001,20,"1000","PPMI","glmnet",0.11376080113247,0.293757562345965
"norm","python","Tagged","Agnostic","all","coha","elastic",211,1111,20,"1000","PPMI","glmnet",0.101067145109447,0.23587120138115
"plus","python","Tagged","Agnostic","all","coha","elastic",210,1111,20,"1000","PPMI","glmnet",0.118592638063631,0.253670179567617
"norm","python","Tagged","Agnostic","all","coha","elastic",211,1221,20,"1000","PPMI","glmnet",0.13374213234421,0.245636338523929
"plus","python","Tagged","Agnostic","all","coha","elastic",210,1221,20,"1000","PPMI","glmnet",0.138341944804578,0.316918143158757
"norm","python","Tagged","Agnostic","all","coha","elastic",211,1331,20,"1000","PPMI","glmnet",0.145824394095342,0.261570253847256
"plus","python","Tagged","Agnostic","all","coha","elastic",210,1331,20,"1000","PPMI","glmnet",0.142466637299287,0.307263252666968
"norm","python","Tagged","Agnostic","all","coha","elastic",211,1441,20,"1000","PPMI","glmnet",0.0963793540284532,0.228170927121784
"plus","python","Tagged","Agnostic","all","coha","elastic",210,1441,20,"1000","PPMI","glmnet",0.144354949693135,0.326665843983195
"norm","python","Tagged","Agnostic","all","coha","elastic",211,1551,20,"1000","PPMI","glmnet",0.11765747726922,0.235866229319772
"plus","python","Tagged","Agnostic","all","coha","elastic",210,1551,20,"1000","PPMI","glmnet",0.105939768216911,0.274697002119962
"norm","python","Tagged","Agnostic","all","coha","elastic",211,1661,20,"1000","PPMI","glmnet",0.119631196855538,0.26411077347109
"plus","python","Tagged","Agnostic","all","coha","elastic",210,1661,20,"1000","PPMI","glmnet",0.154365628591963,0.307993124753122
"norm","python","Tagged","Agnostic","all","coha","elastic",211,1771,20,"1000","PPMI","glmnet",0.108511273264079,0.245544724451322
"plus","python","Tagged","Agnostic","all","coha","elastic",210,1771,20,"1000","PPMI","glmnet",0.119391183133596,0.275565477753114
